idx,class,conversation
3015,일반,[남편]: 오늘 뭐 먹으러 갈까? [부인]: 요즘 이건 좋아하네. 여기 새우 볶음 맛있어. [남편]: 그러면 그만 먹자. 배고플 테니. [부인]: 네 지금 갈게. [남편]: 고맙소. 빨리 가자. [부인]: 나도 기다리고 있었지.
3016,일반,문서: [문서] 이번 주말에 어떤 계획 있으신가요? 주말이 참 빠져요 요즘엔 바쁘게 지내니까요. 그래서 이번 주말에는 좀 여유 있으면 좋겠어요. 예를 들어 영화 한 편 보는 건 어때요? 그럼 내가 예매할게요. 영화 뭐 보시나요? 오늘 밤에 뭐 하시는지요?
3017,일반,가방은데 오늘 신발도 고르고 왔는데? 그래서 큰 가방 가져와야겠어. 어디 가시나요? 집에 가면 새로운 가방 하나 사볼게. 그럼 가방도 함께 들려와. 집에 갈 때는 이 가방에 별거 없이 들 수 있을 것 같아. 새로운 가방은 어떠신가요? 어떤 게 좋으신가요?
3018,일반,눈이 아프다. 아 무슨 일이니? 눈이 다 알질 것 같아. 그래서 잠을 좀 더 자야겠어. 오늘은 눈이 안 쫄려면 또 뭐 해? 그럼 오늘은 집에 있겠네.
3019,일반,사랑에 대해 어떻게 생각하니? 나는 너와 함께하는 것을 가장 원한다. 우리 둘 다 시간을 가질 수 있을까? 그럼 앞으로 더 많은 시간을 함께 하자. 너는 나와 함께할 수 있는 사람임을 믿어.
3020,일반,저는 그런 말투를 사용하지 않습니다. 당신이 그런 말을 사용했다면 그건 당신의 문제일 수 있습니다. 그런 일이 있으면 서로의 입장에서 얘기해보는 게 좋을 것 같아요. 이렇게 대화해서 문제를 해결하면 더 나은 결과가 있을 거예요. 또는 그 사람과의 관계를 재검토해보는 것도 하나의 방법입니다. 그렇다면 서로에게 더 나은 시간을 보내는 방법을 생각해보세요.
3021,일반,코로나 상황이 잘 지켜지고 있어요. 많은 사람들이 집에서 일상생활을 이어가고 있죠. 이번 주말에도 안전하게 모임을 피하는 것이 중요하다고 생각해요. 코로나 백신 접종도 꾸준히 하는 것이 좋겠네요. 공공장소에서는 마스크 착용과 손 소독이 꼭 필요해요. 이렇게 하면 코로나 확산을 막아나갈 수 있을 거예요.
3022,일반,안녕하세요? 요즘 얼굴이 잘 보이는데요 그래서 자주 사진 찍으러 다니네요. 사실 피부 관리도 많이 해요 클린스킨과 자외선 차단제요 이렇게 꾸준히 하면 얼굴도 좋아지고 건강한 피부가 정말 소중하니까요.
3023,일반,결제는 어떤 것인가요? 카드 결제 현금 결제 온라인 결제 등 여러 가지가 있어요. 어떻게 결제할까요?
3024,일반,부장: 회의가 끝나고 이제 다음 일정을 논의해야 해. 팀 매니저: 네 오늘 저녁에는 중요한 프로젝트 회의가 있겠군. 부장: 그러면 우리 팀도 짧게 정리하고 다음 주의 일정에 집중해야 할 것 같아. 팀 매니저: 그렇다면 지금 이 시간도 잘 활용해서 일을 정리해보자. 부장: 네 그리고 내일은 외출이 많으니까 미리 준비해두는 것이 좋을 것 같아. 팀 매니저: 알겠어 잘 하겠다.
3025,일반,남자: 요즘 바쁘게 지내네? 친구: 네 회사나 바빠서 시간이 제한돼. 남자: 그렇다면 주말엔 어떻게 보내니? 친구: 주말엔 좀 여유 있게 해도 되는데. 남자: 그러면 영화 한 편 보는 것도 좋은 선택이야. 친구: 그럼 내가 예매할게.
3026,일반,비싸게: 이번 주말에 뭐 할까? 그럼 저렴한 카페에서 커피 한 잔 드릴까? 나머지 시간에는 집에서 책 읽어볼게. 그냥 가실데요 비싸게 생각하시지 마세요.
3027,일반,아 정말 뜨거운 날씨네요. 그래서 시원하게 집에서 쉬는 게 좋을 것 같아요. 저는 에어컨을 켜서 좀 시원하게 할게요. 혹시 시원한 음식을 드실 생각 있으신가요? 아 음식도 시원하게 드시면 더 좋을 것 같아요. 그럼 함께 먹으면서 시원하게 시간 보내자!
3028,일반,새끼가 나오는 데 대해 이야기해보자. 우리 새끼는 이제 다섯 살 되네. 그동안 너무 성장해서 이제는 걸어다니는 것 같아. 앞으로도 계속 건강하게 자라길 바라네. 새끼가 이렇게 성장할 수 있어서 기쁘다. 사랑하고 챙겨주는 너와 함께라면 괜찮을 거야. 새끼의 건강은 우리 모두의 큰 문제야.
3029,일반,A: 짜장면 먹으려고 하니 요리법 알려줄 수 있을까? B: 물론이죠! 짜장면 만들기 간단해요. A: 기본 재료는 짜장 소스와 면이 돼요. B: 그리고 마늘과 양파 그릇 두 개 준비하세요. A: 마지막으로 짜장면을 넣고 끓인 후 소금과 후추로 간을 해요. B: 맛있게 드세요!
3030,일반,약은 어떻게 먹으면 좋을까? 저는 밥과 함께 먹는 건 맛있어. 어떤 종류의 약을 먹을지 모르겠어. 우선 의사와 상담해보면겠어. 의사가 권장하는 식사 시간에 먹는 것이 좋겠어. 이렇게 하면 몸이 더 잘 받아들일 거야.
3031,일반,애가 좋아하는 동물은 고양이와 강아지입니다. 고양이는 조용하고 키우기 쉬우니까 애가 좋아합니다. 강아지는 활발하고 사람과 잘 어울리니 애는 둘 다 좋아하지만 현재는 고양이가 더 애정받습니다. 고양이도 강아지처럼 애의 마음을 알고 있습니다. 애는 고양이를 키우면서 행복하네요.
3032,일반,스타일에 대한 질문에 대한 대화문 예시입니다: 왜 별로 스타일링에 관심이 없니? 아마 다른 사람들보다 더 편안하게 느끼는 거야. 그래서 오늘은 그냥 편한 옷 입기로 했어. 그렇다면 오늘은 스타일링에 집중할 시간이 없네. 저는 너무 많은 스타일링 정보가 피곤해. 그래서 오늘은 간단하고 편안한 스타일링이지.
3033,일반,공사 주제로 6줄의 한국어 대화문을 만드는 예시는 다음과 같습니다: 대화처장: 공사를 잘 진행되고 있나요? 건설사: 네 거의 끝나고 있어요. 다음 주에는 완료할 것 같아요. 대화처장: 멋지네요. 얼마나 걸렸는지 궁금해요. 건설사: 처음부터 지금까지 약 2개월이 걸렸습니다. 대화처장: 2개월이라 정말 빨라요. 고마워요. 건설사: 언제든지 도움이 필요하시면 말씀하세요!
3034,일반,애인: 오늘 뭐 해요? 나: 오늘은 집에서 영화 한 편 보는 걸 생각해봤어요. 애인: 그럼 내가 함께가면 어떨까요? 나: 정말 좋겠어요! 언제 시간이 있으니까요? 애인: 그러면 저녁에 같이 식사도 하자고요. 나: 좋아! 그럼 요즘 좋아하는 음식을 알아보자요.
3035,일반,보고서에 대한 논의: - 이번 보고서는 얼마나 중요한가요? - 그만큼 중요하니까 상세하게 작성했어요. - 그러면 요일 저녁에 시간을 내야겠어요. - 아니면 이번 주말에 좀 더 자세히 설명해 줄 수 있을까요?
3036,일반,생일 축하하! 이번에는 어디 가고 싶어? 아마 친구들과 카페에서 만나서 어떻게? 그럼 저녁에 집에 오면 케이크도 준비할게. 그때까지 좋은 하루 보내! 당신의 생일이 아주 특별할 거야. 모두 함께 축하해줄 수 있어?
3037,일반,딸: 엄마 이번 주말에 뭐 할까? 아버지: 그럼 내가 예매할게. 딸: 요즘 재미있는 영화가 많다니. 아버지: 네 오늘 새롭게 개봉한 영화 몇 가지 있어서 선택하기 어렵더라. 딸: 그러면 함께 가볼래? 아버지: 물론이야 네가 원하는 영화를 보자고.
3038,일반,돈은 중요한 문제니까요. 지금 돈이 없어서 걱정돼요. 그럼 이번 주말엔 절대 외출하지 말았어요. 이렇게 지속하면 어떻게 될까요? 언제나 돈을 잘 관리해야겠죠. 미래를 위해 지금 당장 절차를 잡아야 해요.
3039,일반,주소가 주제인 경우 주소의 내용이나 위치에 대한 설명이 적절할 것입니다. 아래는 그 예입니다: 답변 예: 요즘 주소가 많이 변했어요. 새로운 건물에서 사는 건데 그건 참 편리하더라고. 근거가 있으니까 그렇게 선택한 것 같아요. 이제 주소에 따라 월세가 달라지는 것도 놀라운 일이죠. 그래서 이번에 이 주소를 생각해보니 좋겠더라고.
3040,일반,식사 할 때 뭐 먹을까? 김치찌개나 비빔밥이 좋겠네요. 그럼 집에서 직접 만드는 게 어떨까요? 내가 좋아하는 요리엔 밥과 계란볶음. 그럼 함께 해서 먹으면 어떨까요? 좋아요 그럼 내일 저녁에 같이 하죠!
3041,일반,팀장: 이번 주말에 뭐 할까? 직원: 영화 한 편 보는 건 어때? 팀장: 그럼 내가 예매할게. 직원: 네 함께 보자면 재미있을 것 같아. 팀장: 그럼 오전에 가서 자리를 예약할까? 직원: 좋아요 그럼 정말 즐거운 주말이 되길 바래요!
3042,일반,비밀번호를 잘못 guess하면 계정이 차단될 수 있어요. 그래서 항상 기억한 비밀번호를 사용하세요. 비밀번호는 강력하고 복잡해야 해요. 숫자 알파벳 특수 문자를 조합해서 만들어보세요. 기존 비밀번호는 변경하는 것이 좋아요. 새로운 비밀번호는 자주 변경해 두는 것이 안전하죠.
3043,일반,당신이 어떻게 느끼는지 궁금해요. 어제 일이 참 힘들었어요. 오늘은 쉬는 날이죠. 그래서 오늘은 집에서 쉬는 게 어떨까요? 나도 그렇게 생각해요. 너도 즐거운 시간 보내세요.
3044,일반,[언니]: 주말에 뭐 하려해? [나]: 영화 보러 가고 싶다. [언니]: 그럼 내가 영화 예매할게. [나]: 네 언제 예매할까? [언니]: 오늘 afternoon에 예매하면 좋겠어. [나]: 그렇다면 내일 영화 보자!
3045,일반,구역이 궁금하다? 지역 내에 어떤 명소가 있는지 알아보자. 그곳 근처에 좋은 카페도 있다고 들었다. 카페 방문은 어떨까? 오늘은 미리 예약해볼까? 지역 탐방이 즐거울 것 같아.
3046,일반,커피는 정말 최고의 아침 식사잖아? 요즘은 집에서 커피 마커 설치해서 직접 맛볼 수 있어. 그럼 나는 이번 주말에 커피 타파리 만들어서 즐길까? 친구들도 같이 오면 좋을 것 같아. 어떤 맛이든 좋아하는데 너는 어떻게 취향이야? 아마도 카푸치노나 라떼가 좋겠어.
3047,일반,신입 직원에 대한 교육 내용: 새로 시작한 직원이라면 이렇게 설명할 수 있어. 직원A: 안녕! 오늘은 회사 규정과 정책에 대해 배워볼 거야. 직원B: 알겠어! 기대돼. 어떤 것이든 설명해줘. 직원A: 먼저 근무 시간과 휴가 시간에 대해 알아야 해. 직원B: 그러면 근무 시간은 오전 9시부터 오후 6시까지로 돼? 직원A: exactly! 그리고 휴가 시간에는 매년 연차를 받
3048,일반,애인: 우리가 함께할 주말이 참 기대돼. 나: 같이 시간을 보내는 게 어떨까? 그럼 내일 저녁 만나자 하면 돼. 나는 오늘 집에 놀러 갈 거야. 그때까지 잘 지내요. 언제든지 연락하면 괜찮아요.
3049,일반,안녕하세요! 오늘 버스를 타고 싶어요. 버스 타는 게 어때요? 저는 정말 좋아해요. 버스에서 어디 가면 좋을까요? 근처에 있는 곳이죠. 그럼 내가 정류장에서 먼저 출발할게요. 버스 타고 가는 길도 재미있겠네요. 그럼 함께 가볼까요?
3050,일반,저녁에 밥 먹으러 가요. 집에 와서 TV 보겠습니다. 오늘 밤에는 드라마 보는 건 어떨까요? 그럼 제가 new 에피소드를 찾아보겠어요. 밥 먹는 시간은 언제든지요 저녁 7시부터요. 그럼요 같이 보죠!
3051,일반,피: 요즘 피곤해지면 뭐할까? 친구랑 같이 놀러야겠어. 그럼 내일 미리 예약해보자. 언제든지 함께할 때 즐거워. 그냥 집에서 쉬는 것도 좋을 것 같아. 어떤 일 없이 힐링이 필요하니까.
3052,일반,결제 예: 결제가 되면 바로 출발해요. 그럼 결제 후에 뭐 할까요? 나머지 준비는 집에서 해요. 그렇죠 결제 후에 바로 나가요. 출발 전에 뭐 더 준비해야 할까요? 결제 후에는 아무것도 준비하지 않아요.
3053,일반,심심하다니 무슨 걸지 않을까? 그냥 책 읽거나 영화 보는 건 어때? 나만 그렇게 할까? 네가 좋아하는 걸 해보자. 그럼 내가 산책 가볼게. 너랑 같이 갈래? 그럼 어떨까? 요즘 날씨라면 잘 갈까. 그냥 집에서 쉬는 건 어떨까? 너도 같이 싶어?
3054,일반,상사: 오늘 회의 준비가 잘 되었나요? 직원: 네 준비가 거의 다 되었습니다.만 몇 가지 사항이 아직 불확실하네요. 상사: 어떤 부분이 불확실한가요? 도와드릴 수 있을 것 같아요. 직원: 회사의 전략 방향에 대한 부분입니다. 새로운 시장 진출 계획이 있으니까요. 상사: 그렇군요. 그 부분에 대해 더 자세히 설명해 주실 수 있나요? 직원: 당연합니다. 회의 전에 모두 자료를 검토했습니다. 어떤 부분이 궁금하시면
3055,일반,아 숙제가 많다니 잘 부탁드립니다. 저도 이번 주말에 조금씩 해야겠어요. 무엇을 해야 할지 고민되네. 혹시 필요한 자료 있으면 알려주세요. 그럼 오늘 밤에 정리해보자고 생각해봤어요. 필요한 것만 찾아와줄게요.
3056,일반,사건: 기상 경보 울림 답변 예: 기상 경보가 울렸어? 그래서 집 안으로 가야 해. 외출하는 건 안 되겠어. 사실은 비가 너무 심해서 저녁에는 전력 공급이 줄어들지도 모르겠어. 이번에는 꼭 안전하게 대처해야겠어.
3057,일반,남자친구: 요즘 바쁘게 지내니? 안녕히 rest 잘자. 친구: 고마워 요즘 정말 바쁘다. 일단 끝나면 같이 저녁 먹으러 가볼래. 남자친구: 네 그럼 내가 맛집 예약해줄게. 맛있게 드실 수 있을 거야. 친구: 고마워 정말 기대돼. 좋은 주말 보내! 남자친구: 좋은 주말! 언제든지 연락해. 함께 시간 보내고 싶어. 친구: 언제든지 해! 서로
3058,일반,박대리: 안녕! 이번 주말에 뭐 할까? 친구: 영화 한 편 보는 건 어때? 박대리: 그럼 내가 예매할게. 친구: 네 같이 가자! 박대리: 멋지겠어 시간을 맞춰볼게. 친구: 늦게 돌아올 수 있어?
3059,일반,학교에 가서 공부하는 건 어때? 그럼 오늘 아침부터 시작하자. 우선 수업이니까. 그 후에 프로젝트가 있어서 긴장하고 있어. 모든 일이 잘 되면 좋겠는데. 행운을 빌며 가자!
3060,일반,시간이 늦어버린다? 그럼 늦게 자고 싶어. 오늘 밤에 자자면 괜찮을까? 아침에 일어나서 오늘 하루도 잘 보낼까. 시간은 아무리 늦어도 되다. 그래서 편안하게 잠들어.
3061,일반,미친년 어떤 놀이 해볼까? 공놀이나 크로스핏이나 다른 게 있으면 좋겠어. 어떤 걸 선택할까? 날씨가 좋아서 밖에 놀 수 있을 것 같아. 그럼 오늘 바로 크로스핏 해볼까? 네도랑 같이 갈래. 좋겠어! 네 집 가서 준비할게. 뭐 더 필요할까? 오늘 밤에는 스타벅스 가서 커피 한 잔 해볼까? 좋아 그럼 그렇게 하자! 즐거운 미친
3062,일반,아니요 그 일을 못하겠습니다. 저는 바쁘게 일하고 있어요. 그럼 제가 도와드릴 수 있는 부분이 있나요? 만약 시간 문제라면 저녁 시간엔 도와드릴 수 있어요. 그 외에는 제가 할 수 있는 일이 없어요. 그럼 그 부분은 다른 사람에게 부탁드릴게요.
3063,일반,촬영 장면에서 무슨 일이 일어나는지 묘사한 대화문입니다. 1. 오늘 촬영이라면 어디서 촬영할까? 2. 아마도 공원이나 해변에서 좋은 사진을 찍을 수 있을 것 같아요. 3. 그렇다면 아침 일찍 출발해서 완벽한 순간을 잡을까요? 4. 아니면 저녁 시간대로 야경의 아름다움을 담을까요? 5. 어떤 선택을 하든 멋진 사진을 남길 수 있을 거예요. 6. 무엇보다 중요한 건 모두
3064,일반,저번 주말은 참 재밌었어요. 요즘 인기 있는 드라마 몇 에피소드를 봤는데요. 그럼 다음 주도 계획 많이 해봐야겠어요. 어떤 드라마 봐야 할지 고민돼요. 언제든지 새로운 시리즈 찾아야겠어. 다음 주말에는 또 다른 계획이 있을까?
3065,일반,아빠 오늘 아이가 학교에 가서 있나요? 네 이미 가 있어요. 엄마와 함께 집에 있어요. 그럼 그때 잘 지내지길 바랍니다. 물론이죠 아이가 편안하게 지낼 수 있도록 최선을 다하겠어요. 아이의 학교 생활이 잘 되길 바라요. 그럼 저녁 식사 준비도 같이 하실까요?
3066,일반,사진을 보여주셨는데요 어떤 사진인지 궁금하네요. 보고 싶은 사진이 있나요?
3067,일반,아 정말 고백하고 싶은 일이 많네. 먼저 심심한 일상이었던데 왜 이제는 고백하고 싶은 걸까? 난 그냥 시간을 보내며 친구들과 함께 했던 것 같아. 그러나 최근에는 자신감이 생기고 더 많은 사람들과 이야기하고 싶어. 그래서 이제는 내 감정을 솔직하게 털어놓고 싶어. 이렇게 고백하면 더 나은 관계가 될 거라고 생각해.
3068,일반,공책을 다루는 자라서 오늘 어떤 내용을 넣을까 고민 중이야. 기본적인 내용이라도 충분히 중요하니까. 계획대로 끝낼 수 있을 것 같아 마음이 편안해져.
3069,일반,직원: 오늘 회의 후 좀 더 효율적으로 일하기로 했는데 이제 어떻게 적용할지 고민 중이에요. 선배: 회의 후에는 목표를 명확히 하고 각자의 역할을 분담해보세요. 직원: 그러면 어떤 프로젝트를 맡을지 정해볼 수도 있을 것 같아요. 선배: 중요한 것은 각자의 역할을 잘 이해하고 서로 협력하는 것입니다. 직원: 네 그렇게 하면 더 나은 결과를 얻을 수 있을 것 같아요. 선배: 그러면 곧 회의에서 새로운 목표를
3070,일반,국밥은 맛있게 먹으면 기분이 좋아지잖아? 요즘 국밥 레시피도 많이 보고 있어. 최근에 시원한 김치국밥 시도했는데 정말 맛있더라. 김치와 고기가 잘 어우러져서. 다음 주말에 국밥 한 장 만들볼까. 가족과 함께 먹으면 좋겠어.
3071,일반,무서움 주제로 대화문을 작성해보겠습니다. [무서움] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 무서운 이야기를 들려줄래? 아마도 집 밖에서 들려주는 거라면 더 무섭겠지. 그래서 집 안에서만 듣는 게 더 안전할 것 같아. 무서운 이야기 많이 들려줘!
3072,일반,오늘은 어떤 일을 해야 할까? 아침에는 운동하고 오후에는 업무에 집중하자. 혹시 요즘 바쁘신가요? 아니면 오늘은 휴식이 필요하겠네요. 그렇다면 제일 먼저 아침에 일어나서 스트레칭을 해보자. 그 후에는 간단한 요가를 하고 점심에는 건강한 식사를 하자.
3073,일반,수업 오늘 수업은 어제 이야기한 주제를 계속해서 다루자. 그럼 먼저 정리해보면데요. 기본 개념부터 설명하고 구체적인 예시로 이어져볼게. 이렇게 하면 이해하기 쉽겠죠. 처음에는 조금 어려울 수도 있지만 정확히 이해하면 큰 도움이 될 거야.
3074,일반,상처가 남은 지라니 어떤 날씨로도 외로움 같아. 가끔만 생각하지만 그냥 버려두는 게 더 나빠. 나도 힘들 때 너도 힘들었던 것 같아.
3075,일반,부담은 많이 걸린다. 그럼 집에서만 보는 건 어때? 내가 너무 지루해서 가방으로 나가자. 그럼 내일 같이 해요. 오늘은 영화 보는 게 더 나을 것 같아요. 그럼 내일은 뭐 할까?
3076,일반,아 얼굴이 궁금하네. 무언가 잘못되었나 보군. 얼굴을 한번 더 봐볼게. 그럼 병원 가야겠어. 나중에 사진 찍어봐도 돼. 그냥 건강하게 지내면 될 것 같아.
3077,일반,공사 주제로 6줄의 한국어 대화문: 공사 시작일이 언제인가요? 월요일에 시작할 것 같아요. 그럼 준비도 같이 하자. 모든 것이 잘 준비돼 있을까요? 네 모든 것이 준비되어 있어요. 그럼 다음 주 월요일부터 시작하자.
3078,일반,파일을 어떻게 관리할까? 먼저 파일을 정리해보자. 그 다음에는 백업해볼까? 이렇게 하면 나중에 찾기 쉬워. 파일을 모두 검토한 후에는 정리된 파일을 안전한 장소에 저장해. 이제 모든 준비가 완료된 것 같아.
3079,일반,내가 했는데 귀엽다고 했잖아? 그럼 내일 좀 더 귀엽게 해줄 수 있을까? 무슨 일 좀 더 귀엽게 해줄게? 그럼 내가 포옹을 줄게. 언제든지 포옹을 해줘야 돼. 내가 귀엽다면 너도 귀엽겠지?
3080,일반,오늘 일정은 무엇인가? 회의 시간 10분 참석해야 해. 그래서 늦게 출근할까. 회의 후에는 프로젝트 검토. 그리고 저녁에는 가족과 함께할까. 여기서 어떤 일정이 있었나요?
3081,일반,[그녀] 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 아니면 카페에서 만나서 같이 가자. 그럼 좋겠어! 몇편 예매할까? 저는 한 편으로 충분한 것 같아요.
3082,일반,논문 주제에 대한 대화는 좀 더 전문적이고 심층적인 논의가 필요할 수 있습니다. 하지만 주제에 대한 간단한 대화를 예시로 들자면 다음과 같습니다: 어떤 논문을 쓰고 싶으신가요? 저는 최근 연구를 하면서 어떤 주제에 대해 생각해봤어요. 당신은 어떤 분야에서 관심을 가지고 계신가요? 혹시 제가 도와줄 수 있는 부분이 있나요? 우선 주제를 정하고 나중에 내용을 다듬으면 될 것 같아요. 그럼 함께 논문을 쓰는 것도
3083,일반,피시방에 앉아 친구와 대화하는 모습을 상상해보면 다음과 같은 대화가 나올 수 있을 것 같아요: 친구 A: 오늘 피시방에 어울릴까? 친구 B: 네 분위기가 좋아. 여기에 앉아도 편하네. 친구 A: 이거 맞으면 여기서 오래 앉아서 생각할 것도 있어. 친구 B: 하하 그럼 내가 간단한 샌드위치 주문할게. 친구 A: 그러면 저녁에는 더 많이 가볼까? 다른 카페도 한번 봐. 친
3084,일반,선생: 오늘 수업 후에 뭐 하실까요? 학생: 집으로 가서 좀 쉬는 게 좋겠어요. 선생: 그렇다면 저녁에 함께 영화 보러 갈래요? 학생: 정말 싶어요! 어떤 영화예요? 선수: 이번 주말에 '사랑의 불멸'을 보는 것도 좋고 선생: 혹시 다른 영화가 더 좋아하신가요? 학생: 네 저희 친구들이 추천한 '미스터리'도 재미있을 것 같아요.
3085,일반,술을 좋아하시는지요? 요일마다 다른 술을 시도해보는 게 재미있을 것 같아요. 저도 최근에 신선한 와인 하나 마셔서 정말 맛있더라고요. 그럼 함께 술잔 하나 마시면서 영화 보는 것도 좋겠네요. 혹시 집에 있는 특별한 술이 있으신가요? 저는 집에서 자주 미네랄우유를 마시는데요 맛있어요! 술을 좋아하신다면 다양한 마스터즈도 좋은 선택일 거예요.
3086,일반,결정은 어때? 그럼 나는 그 방향으로 가볼게. 왜냐하면 나는 그 일이 중요하니까. 그래서 나는 그 일을 먼저 해야겠어. 이건 우리 팀의 최종 결정이니까. 우리는 모두 그 결정을 지지할 거야.
3087,일반,물건은 무엇인가요? 저는 책을 가지고 왔어요. 당신도 관심 있으신가요? 물론이에요 저 책이 너무 좋아요. 그럼 함께 읽으면 어떨까요? 그냥 혼자서 읽는 것도 좋아겠네요.
3088,일반,알바 주제로 6줄의 한국어 대화문 예시입니다. - 오늘은 어디 가고 싶어? - 아마도 회사에 가서 일할 거야. - 그럼 준비해봐. 회의 시간에 맞춰 출구. - 알겠어. 중요한 일들만 생각할게. - 그러면 저녁에는 같이 식사할까? - 좋아 그럼 준비해볼게.
3089,일반,범죄자가 범죄를 저지르는 동안 겪는 어려움에 대한 대화문입니다. 범죄자: 이건 정말 위험하군 다음 번에는 더 신중하게 해야겠어. 친구: 네 너도 안전하자네. 그럼 우리 만나서 다시 만나봅시다. 범죄자: 맞아 그때 꼭 만나요. 이번엔 너무 조심했어. 친구: 언제든지 도와줄게 너도 우리도 함께라. 범죄자: 고마워 그럼 지금 진짜 당황했어. 무슨 일이었는지
