idx,class,conversation
4034,일반,아저씨: 오늘 뭐 해요? 친구A: 아무렇게 around 다녀요. 너도 요즘 어떻게 지내요? 아저씨: 요즘 바쁘다 보니 쉬어야겠네요. 같이 스트레스 해볼까요? 친구A: (웃음) 그럼 그럼요. 어디 가고 싶은지 말해주세요. 아저씨: 그럼 근처 공원 가서 산책할까. 너도 좋아할 것 같아요. 친구A: 좋겠어요. 시간이 괜찮으신가요? 저녁에 뭐 해요? 아
4035,일반,부모님: 어서 집에 오세요. 저녁 식사는 준비되었습니다. 아이: 알겠습니다 바로 오겠습니다. 부모님: 오늘 뭐 하셨나요? 배가 너무 차 있어요. 아이: 간식은 먹었지만 진짜 식사는 먹지 못했어요. 부모님: 그럼 지금 바로 먹으면 어떨까요? 아이: 좋아요 빨리 들어오겠습니다.
4036,일반,사람: 안녕 오늘 뭐 했어? 나레이터: 오늘은 집에서 영화 한 편 보았다. 사람: 그럼 내도 영화 보러 가고 싶었어! 어디 보셨어? 나레이터: 근처 극장에 가서 봤어. 재미있게 보였다. 사람: 정말 좋겠어! 다음 주말에는 또 같이 가볼래? 나레이터: 물론이야! 혹시 특별히 보고 싶은 영화가 있으면 알려줄게.
4037,일반,편의점에 가서 무엇을 살까? 아무것이나 사러볼까? 그럼 간단히 물을 사고요. 물뿐만 아니라 샐러드도 있어요. 그래서 그거도 같이 사볼게요. 좋아요 바로 나갑시다!
4038,일반,출근 오전 9시까지에 출근할까? 아침에 일찍 출발하자면 좋을 것 같아. 그래서 저녁 전에 준비할게. 오전 9시까지에 출근하고 싶은 이유 뭐야? 공식에서 중요한 회의 있겠어. 그래서 회의 시간 확인하고 갈게.
4039,일반,집에 뭐 해요? 그냥 집에서 쉬는 건 어떨까요? 나머지 일은 인터넷 검색으로 가볼래요. 그럼 오늘부터 정리해볼게요. 집이 이렇게 깔끔해지면 좋겠네요. 그냥 하루 일과죠.
4040,일반,A: 배신은 결코 용납되지 않는다. B: 그렇다면 우리 신뢰를 걸 수 없는가? A: 네 신뢰는 가장 중요한 바라고야. B: 그러면 왜 이런 일이 있었는지 몰라. A: 사람마다 동기와 이유가 다르니까.
4041,일반,아 정말 미친 거 보니 놀라워. 무슨 일 했어? 무슨 생각했어? 정말 미친 것 같아. 무슨 이유로 이렇게 됬어? 그래서 그냥 돌아가자고 했어. 그러나 지금은 이곳에 있기로 결심했어. 이제는 더 돌아오지 않겠지?
4042,일반,결정은 어때? 그럼 나는 그 결정을 받아줄게. 우리는 함께 결정하는 게 맞나요? 그럼 이번 주말은 새로운 시작이겠지. 우리의 결단이 얼마나 중요한 건 너도 알겠어. 그럼 그 결심을 확실히 하고 싶어.
4043,일반,"네 물론입니다. 다음은 주제가 ""나는 어떤 일을 하고 싶어?""인 한국어 대화문입니다. 나: 나는 어떤 일을 하고 싶어? 친구: 여러 가지가 있지만 첫 번째로 취미 활동을 즐겨. 나: 그렇다면 그 분야에서 일하는 게 좋겠어. 친구: 네 그렇게 생각하면 더 많은 기회를 얻을 수 있을 것 같아."
4044,일반,아 무슨 일이 있었는지 들어봐. 저는 그냥 지나치게 했는데. 그냥 사과하고 끝났어요. 왜 이제 문제가 되어? 그냥 화해하고 넘어가야 해. 이건 나중에 생각해보면 더 좋겠어.
4045,일반,동전을 주제로 한 대화문 예시입니다: A: 동전이 어디 있는지 잘 모르겠어. B: 근데 내가 동전 하나 찾아봤는데 여기만 있겠네. A: 그러면 여기서 찾으려구 해? 동전이 참 숨겨져 있어. B: 하하! 그러면 내가 집으로 가서 동전을 찾아볼게. A: 그럼 내가 동전을 찾아보자고. B: 네가요! 같이 가자.
4046,일반,부모님: 어서 집에 오세요. 저녁 준비가 됐어요. 아들: 고맙습니다 엄마. 요즘 바쁘게 살았는데요. 부모님: 어떻게 하셨나요? 최근 일상은 좀 바쁘신가요? 아들: 네 일상도 바빠요. 업무나 공부가 많더라고요. 부모님: 그럼 오늘 저녁은 평소와 다르게 특별하게 해볼까요? 아들: 정말 좋겠어요. 고마워요 엄마. 맛있는 저녁 먹으면서 돌아갈게
4047,일반,아 우습다는 재미있어! 요즘엔 뭐로 놀 수 있을까? 그럼요 집에서만 해도 재미있을 것 같아요. 어떤 게임이나 영화 보는 건 어떨까요? 혹시 새로운 취미가 필요하니요? 요즘엔 다양한 것들이 있어요. 난 최근에 그림 그리기 시작했는데 분위기 좋더라고요. 그럼요 도전해보는 게 어떨까요?
4048,일반,귀는 정말 중요한 장비죠. 특히 운동 시에는 꼭 착용해야 합니다. 이번에 새로 구입한 것을 사용해보려고 합니다. 몸을 잘 움직일 수 있을 것 같아요. 어떤 종류의 귀인가요? 스포츠용 귀나 일반적인 귀인지 궁금해요.
4049,일반,아 주말 계획이라니 기대가 돼! 어떤 영화가 보려고 했는데 이제 결정해. 그럼 내가 티켓을 예매할게. 그래서 어떤 영화가 보라? 추천해봐. 영화 한 편 보는 건 어때? 그럼 저녁에 뭐 먹으러 가겠어?
4050,일반,화장실에 가서 어떤 물건을 알아보겠어? 크림이나 로션은 좀 더 필요할 것 같아. 저는 항상 크림을 사용하더라. 어떤 종류가 좋을지 추천해 줄 수 있을까? 저는 피부가 민감해서 특별히 신경 써. 크림을 사러 가면 집에 돌아오는 것도 잊지.
4051,일반,운전이 잘 되나요? 물론이죠 몇 번 실수했지만요. 어떤가요? 주행하면 된다고요. 그럼 이제 가볼까요? 차량 점검도 하지 말아요. 출발 준비가 끝났네요.
4052,일반,문제집에 어떤 과목이 들어 있을까? 저는 수학과 영어가 좋아. 그럼 오늘만 문제집 열어보자. 처음엔 어려울 수도 있겠지만 꾸준히 풀면 점점 쉬워질 거야. 우리 함께 해볼까?
4053,일반,종이 필요할 때 어디서 찾을까? 가게나 슈퍼마켓 어디든 좋다. 저는 가게에 가볼 거야. 그럼 오늘만 이웃과 놀러 갈까. 종이 많이 필요해서 이웃도 이해할 거야. 그리고 종이를 많이 구입해도 되겠군.
4054,일반,[농담] 왜 농부들이 항상 웃는가? 그들은 씨앗을 뿌리는 일보다 웃는 일이 더 많잖아!
4055,일반,치마 요즘 피부 상태가 어떻습니까? 안타깝게도 건조한 피부가 되어서요. 그럼 자외선 보호제 사용하고 있나요? 네 매일 자외선 차단제를 발라요. 또한 수분 공급도 충분히 하고 있어요. 그래서 오늘 치료도 필요할 것 같네요.
4056,일반,발이 키워드를 주제로 한 대화문: 발이 아프다니? 아마 그걸 돌보지 않아서 그런데 지금 바로 가볼래? 그래서 집에 가서 휴식을 취하자. 발이 너무 아프면 병원도 갈까?
4057,일반,아이: 엄마 오늘 학교에서 뭐 했어? 엄마: 아 친구들과 놀러 가었어. 너도 재미있었나? 아이: 네 정말 재미있었어. 다음 주말에는 뭐 할까? 엄마: 이번 주말엔 그냥 집에서 쉬면서 영화 한 편 보는 건 어때? 아이: 그럼 내가 예매할게! 너도 같이 보자고. 엄마: 좋아 그럼 예매하자고.
4058,일반,사회 키워드로 한 6줄의 한국어 대화문은 다음과 같습니다: 아 최근에 무슨 일이 있었어? 저거 공원에서 큰 집회가 있었는데. 많은 사람들이 모여서 목소리를 냈대. 그건 어떤 문제였던데? 어떤 문제이지 그냥 사회적 이슈가 전부. 그럼 우리도 좀 더 관심을 가져야겠어. 사회에 대한 정보를 더 많이 알고 싶어. 이런 일이 생기면 어떻게 대처할지 고민했어. 공공의 이익을 생각하는 사람들 많았지
4059,일반,무시
4060,일반,날씨가 정말 좋네요. 오늘은 맑고 청량한 기분이야. 그래서 산책하기 좋은 날이야. 나 너랑 같이 가고 싶어. 그럼 지금 옷 갈게요. 미리 챙겨주셨으면 좋겠네요.
4061,일반,입금이 어떻게 이루어지는지에 대해 이야기해보자. 먼저 어떤 상품을 입금할지 말씀해야 한다. 그 후 은행카드나 전자지갑을 통해 결제를 완료하면 된다. 결제 완료 후 바로 입금 완료가 된다고 생각하면 돼. 이렇게 하면 돈을 받으려는 목적을 달성할 수 있어. 입금 절차가 간단하고 빠르다는 점이 중요하다.
4062,일반,택배 주문했는데 언제 도착할까요? 아마 오늘 저녁에 도착할 거야. 그래서 기다리면 어떨까요? 저희 집에 보내줄게요.
4063,일반,정말 쉽지 않은 질문이네요. 주말 계획은 어떻게 생각하시나요? 저도 이번 주말에는 뭐 할까요? 바쁘지 않으면 공원에 산책하기도 좋겠죠. 그럼 요즘 좋아하는 책을 읽어보는 건 어때요? 혹시 영화 티켓이 있으신가요? 그럼 내가 예매할게!
4064,일반,고객: 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 아니면 카페에서 만나서 볼까? 그럼 그렇게 하자. 좋아요 저녁 7시부터 맞나요?
4065,일반,남아: 오늘 뭐 했어? 친구랑 영화 한 편 보았어. 그럼 내일은 뭐 할까? 아마 같은 친구랑 가볼까. 그럼 그날도 즐겁게 보내자. 내가 예매할게요.
4066,일반,기계는 매우 효율적인 작업을 수행할 수 있어요. 그런데 최근에 만든 로봇이 이상한 행동을 하는 것 같아요. 아마도 배터리 문제일 수도 있고 소프트웨어 오류일지도 몰라요. 저는 새로운 파트를 교체해볼까요? 혹시 전문가에게 문의해봐도 될 것 같아요. 로봇의 상태를 정확히 파악하기 위해 디지털 멀티미터를 사용해보세요.
4067,일반,놀이 주제로: 아 이번 주말에는 뭐 할까? 놀이터 가서 밸런스를 타는 건 어때? 그럼 내가 친구랑 같이 갈게. 그때에 너도 오면 좋겠어. 그냥 놀면서 스트레스 풀어보자. 좋아 오늘 바로 가볼래!
4068,일반,부담이 큰 주말이네요. 무엇을 해야 할지 모르겠어요. 일상 속에 소소한 부담도 많아요. 그런데 주말이 바로 이런 일이죠. 언제도 바쁜 시간이 오면 마음이 아프네요.
4069,일반,놀이 어떤 놀이 하고 싶은가요? 파파야 만들기 어때요? 그럼 집에 가서 시작할까요. 처음 하면 조금 어렵더라고요. 그래도 함께하면 재미있겠죠. 그럼 준비가 됐으니 시작해보죠!
4070,일반,동전을 주제로 한 대화문은 다음과 같습니다: 왜 동전을 가지고 다니는 거야? 저는 항상 동전을 가지고 다니는데. 그렇다면 동전을 더 많이 모으면 돈을 더 많이 벌 수 있겠군. 그래서 저는 동전 모으기 위해 노력하고 있어요. 하지만 동전은 가치가 없잖아. 그래도 동전을 모으면서 생활도 잘 풀고 있거든.
4071,일반,목걸이를 주제로 한 대화문: 아 목걸이가 참 잘 어울린데. 어제 친구와 같이 갔는데 눈에 띄었어. 나도 생각해 정말 멋진 선택이네. 무게도 꽉 차 있지만 편안한 느낌이야. 그럼 다음 주에 함께 가볼까? 물론이죠 그때 다시 만나보겠어.
4072,일반,고객: 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 어떤 영화야? 추천해 줄 수 있어. 오늘 뭐 해? 같이 가볼래? 그럼 좋겠어! 예매할게.
4073,일반,A: 최근 사회 문제들이 많이 보이는데 여러분은 어떤 문제가 가장 중요하다고 생각하세요? B: 저는 환경 문제를 가장 큰 우선순위로 생각합니다. 지속 가능한 미래를 위해 더 많은 노력이 필요하다고 생각합니다. A: 맞습니다. 환경 보호는 매우 중요한 문제입니다. 그리고 지역 사회에서의 문제들도 많이 발생하지 않나요? B: 네 지역 사회에서의 문제들이 사회 전반에 걸쳐 영향을 미치기 때문에 더욱 중요합니다. A: 그렇다면 우리가 참여할 수 있는 방법들을 더 찾아보는 것도 좋을 것 같아요
4074,일반,아 오늘은 어떻게 보내고 싶어? 저녁에는 친구들과 같이 갈까? 그럼 너도 같이 오면 좋겠어. 언제든지 연락해줘요. 혹시 요일에도 시간이 있으면 좋겠어. 그럼 좋은 시간 보내세요!
4075,일반,답변 예: 공부하자! 오늘은 어떤 책을 읽을까? 저는 '역사 정전'을 추천해드릴게요. 그럼 그거 읽어보자. 너는 어떤 분야에 관심이 있니?
4076,일반,애들: 요즘 애들이 너무 바쁘다. 어느 날 얘기하고 다른 날 놀이터 가서 놀다. 그냥 일상인데도 이렇게 많이 바쁘다. 어떤 방법으로든 애들을 잘 돌봐야 해. 가족과 함께 시간을 보내면 좋겠어. 애들의 행복이 제일 중요하니까.
4077,일반,무사라는 이름을 가진 사람이 다른 사람과 대화하는 상황을 가정하여 한국어 대화문을 만들어보겠습니다. 답변 예: 안녕! 오늘 뭐 하려면? 무사는: 요즘 바쁘니까? 아니면 그냥 놀러갈 생각이 있으니까요. 친구: 무사도 바쁘지 않으니까요! 오늘은 어디 가고 싶으신가요? 무사: 최근에 영화 하나 보러가고 싶었는데요 그럼 제가 예매할게요. 친구: 좋아! 영화 보러 가는 것도 좋은 계획이에요.
4078,일반,아버지 오늘 뭐 먹으러 갈까요? 그럼 집에서 요리해볼까요? 어머니 오늘 밥 준비 잘 하셨나요? 물론이죠 당신이 잘 챙겼다면 됩니다. 당신이 좋아하는 음식을 넣으면 어떨까요? 그럼 맛있게 드실 수 있을 거예요.
4079,일반,아 오늘 정말 피곤하네요. 일주일 동안 바쁜 일이 많아서요. 홈에 돌아와서 바로 침에 눕고 싶어요. 오늘은 간단히 요리하고 잠들자고 했는데. 하지만 이렇게 피곤해서 더 이상 일 생각도 안 돼요. 이렇게 지내야겠군 오늘은 그냥 쉬자고.
4080,일반,[인스타] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 인스타그램에 뭐 보고 싶어? 새로운 사진이나 영상 보는 건 어떨까? 그럼 제가 팔로우한 사람들의 게시물 봐야겠어.
4081,일반,버스가 이동하는 동안 어떤 일이 있을까요? 어제 버스에서 너무 많은 사람들이 나서서 가는 게 힘들었어요. 그래서 이번에는 조용한 시간을 갖고 싶어요. 혹시 버스 안에 놀라운 소품이 있나요? 저는 버스 안에 있는 작은 책상을 좋아해요. 이번 주말에 버스를 타고 어디 가실까요?
4082,일반,맛이 키워드를 주제로 하는 6줄의 한국어 대화문은 다음과 같습니다: A: 오늘 맛있는 음식을 먹으러 갈까? B: 네 새로운 카페에 가볼래? C: 그곳에 어떤 음식이 있나요? D: 다양한 메뉴가 있어서 선택하기 어려울 것 같아요. E: 그렇다면 여러 가지 맛볼 수 있는 기회가 될 것 같네요. F: 그럼 함께 가자!
4083,일반,팀장: 요즘 팀원들이 바빠서 주말에 시간 내기 어렵지 않나요? 원: 사실 말했지만 최근에 주말도 더 효율적으로 활용하고 있어요. 팀장: 그렇다면 어떤 계획을 세워두셨나요? 원: 이번 주말에는 중요한 프로젝트 회의 일정인데요 팀장: 그러면 주말에도 많은 일이 있을 텐데요. 원: 그렇다고 업무와 개인 생활이 균형을 이루지 않아서 걱정이네요.
4084,일반,번호를 입력해 주세요.
4085,일반,아파트 관리사무소: 관리사무소 직원 현장 방문: 관리사무소 직원 전기 문제: 관리사무소 직원 즉각적인 수리 요청: 현장 방문 관리사무소 직원: 확인 후 수리 예정표를 보내드리겠습니다. 현장 방문: 감사합니다 빠른 수리가 필요합니다.
4086,일반,운전을 잘 하려면 항상 안전 장비를 착용하세요. 맞아요 특히 밤에 운전할 때는 더 신경 써야 합니다. 안전 장비는 자동차의 가치를 높여주기도 하니까요. 그리고 정기적으로 타이어와 브레이크를 점검해야 합니다. 정기 점검을 하면 큰 사고를 예방할 수 있어요. 안전 운전은 자신의 생명과 다른 사람들의 생명을 지키는 중요한 일입니다.
4087,일반,머리카락이 키워드를 주제로 한 6줄의 한국어 대화문은 다음과 같습니다: 아 머리카락이 잘 자랄 것 같아. 그래서 정기적으로 헤어드라이어 사용하는 게 좋지. 머리카락이 너무 길면 빗다릴 때가 많아. 혹시 머리카락 트리밍도 해보셨어? 머리카락이 길어지면 얼굴도 가려줄 수 있어. 정기적으로 관리하면 더 건강하게 자라겠어.
4088,일반,고양이가 너무 귀여워! 그냥 보고 있을 때 마음이 따뜻해. 어떤 날씨도 네 곁에서 편안함을 느끼면 좋겠어. 네가 잠들면 저도 쉽게 잠이 들게. 그냥 함께 있다가 행복한 시간을 보내자. 너의 귀여움만으로도 하루를 완성해줄게!
4089,일반,[농담] 이 키워드를 주제로 6줄의 한국어 대화문 1개 만들어줘. 답변 예: 농담 해보자고! 오늘 농담이라면 뭐 할까? 아마도 농담 속에 농담을 숨겨놨겠지. 그럼 시작해보자고! 첫 번째 농담은 '토마토가 사과보다 짧다'야!
4090,일반,노인의 나이와 경험이 담긴 대화문 예시입니다. - 노인: 어제 산책을 하셨나요? - 자식: 네 할아버지님과 함께 산책을 갔어요. - 노인: 그럼 그날은 잘 지내셨나요? - 자식: 물론 할아버지님의 건강도 잘 유지되고 있어요. - 노인: 그럼 그날의 기분은 어떠셨나요? - 자식: 정말 행복했어요 할아버지님이 기뻐셨다니. - 노인: 그럼 그날
4091,일반,회사에서 어떤 일 할까? 현지 투어가 좋겠는데. 그래서 여행사에 문의할게. 여기서 맛있는 음식을 많이 볼 수 있을 거야. 그럼 내일 출발할게.
4092,일반,컴퓨터가 필요하니 새로운 모델 사양을 알아봤는데요 최신 모델이라면 훨씬 더 빠르고 강력한 성능을 제공할 거예요 그래서 고민하다가 결심했어요 이제는 고급 스마트폰이 필요하다는 생각이 들었거든요 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게.
4093,일반,금액이 키워드로 하는 대화: 왜 지금 이렇게 돈을 생각하느냐? 아마도 지출이 많아서 걱정돼? 그래서 절세를 하려고 했는데 결국은 절세보다 수입 늘리기 harder하잖아. 저는 주말에 영화 보러 가고 싶어서 이 돈 때문에 plans가 changing every day라...
4094,일반,오늘은 어디 가고 싶어? 저는 공원에 나가고 싶어. 그럼 함께 갈까? 물론이죠 언제 시작하나요? 오전 10분부터 시작해요. 그럼 만나보죠!
4095,일반,물건: 책 1. 책이 많이 있어서 어디에 넣을까? 2. 하우스에 책장을 세워야겠어. 3. 그렇다면 책을 천천히 정리할게. 4. 정리가 됐으면 다음 책도 쉽게 넣을 수 있을 것 같아. 5. 혹시 책을 읽고 싶은 일이 있니? 6. 그렇다면 추천해 줄게요. 어떤 책이 좋을까요?
