idx,class,conversation
1018,일반,혼밥 좀? 같이 먹는 건 더 재미 있을 것 같아. 그럼 내가 집에서 간단히 드릴게. 오늘 밤에는 맛있는 파스타 구워볼게. 같이 먹으면서 영화 봤으면 좋겠어. 그럼 이제 준비할게!
1019,일반,운동을 취미로 시작하자. 첫 번째 운동은 어디서 시작할까? 집 근처 공원 아니면 야외 스탭미ング? 어떤 곳이든 시작해보자. 첫 번째 운동은 바로 시작하자. 운동을 취미로 시작하면 건강도 좋아지고 새로운 활동을 통해 활력도 느껴질 거야.
1020,일반,점심 메뉴 못 정하니 고민 중이야. 그래서 내가 요리할게요. 맛있게 해볼게. 오늘은 파스타로 하자. 좋아할 거야. 그럼 준비할까? 네 준비할게. 파스타 재료 준비하고 있어. 그럼 맛있게 드실게요.
1021,일반,오늘 지갑을 띄다니! 무슨 일이 있었는지 모르겠어. 저녁 식사 전에 여기 두었는데 아니면 어디에 두었는지 기억 못해. 돌려보려니 너무 늦었나 봐. 이제 신용카드도 잃어버렸어.
1022,일반,친구와 싸운 후 어떻게 해야 할까? 그때 무슨 말했을까? 내가 그런 일이 있었던 줄은 몰랐겠네. 그럼 그냥 화를 냈을 거야. 다른 사람들도 그렇게 할지도 몰라. 그냥 시간을 좀 더 가만히 보내면 되겠네.
1023,일반,쿠폰 써보고 뭐 사러 갈까? 저거 할인 꽤 많아서 가볼까? 그럼 지금 바로 확인해보겠어.
1024,일반,요즘 취미생활 뭐 하는지 이야기 나도 최근에 사진 찍는 걸 좋아하게 됐어. 그럼 너도 사진을 많이 찍는 걸 좋아하는 거야? 아니라 다른 취미가 있지 않으면 잘못된 것 같아. 저는 요즘만 악화해서 그림 그리기라도 해보자. 그럼 너도 그럴까?
1025,일반,혼밥으로 가면 편리하지만 같이 먹으면 더 즐거울 것 같아. 요즘만큼 바쁠면 혼밥이 더 좋을 것 같아. 하지만 주말에는 같이 먹어야 한다고 생각돼. 친구들과 함께 맛있는 음식을 나누는 게 더 즐거울 것 같아. 그러면 어디서 먹을까? 새로운 음식점 가보고 싶어서.
1026,일반,택배가 도착하지 않았는데요 어떤가요? 택배 회사에 연락해보는 건 어떨까요? 문제가 생겼다면 반드시 연락해야겠어요. 택배 내용물 확인하기도 해서 혹시 수령인 확인해 주실 수 있나요? 이렇게 하면 문제 해결이 훨씬 쉬워집니다.
1027,일반,저녁 식사에는 무엇 먹을까? 저녁에는 샐러드나 소스요를 선택할까요? 혹시 누군가 추천해 줄 수 있을까요? 저녁 식사 메뉴 고민이네요. 샐러드는 신선한 채소와 함께 맛있는 반찬이죠. 소스요도 다양한 재료가 섞여 맛있는 요리임. 이 둘 중 어떤 걸 선택할까요?
1028,일반,포인트 적립이 얼마나 되는 건 어떻게 계산하는지 모르겠어. 공식서류도 있지만 실제로 적립된 점은 어디서 확인하나요? 저는 포인트 적립서를 봐야겠어. 그럼 내가 그걸 보면서 계산할게.
1029,일반,아 무슨 일이 있었던가? 처음에는 우리 같이 가려고 했는데 당신이 갑자기 취소했다니 실망해. 다른 날 또 기회 있겠지? 그래서 그냥 기억해 두고 다음엔 다시 해봐. 그냥 그렇게 될까?
1030,일반,안녕하세요 저는 여기 있습니다. 여기서 무슨 일이 있나요? 전화 해머가 너무 길어서 이해하기 어렵네요. 다시 한 번 확인해 주세요.
1031,일반,드라마보는 최근에 '사랑의 불시착'을 보고 싶어. 그럼 함께 봅시다? 재미있을 것 같아요. 네 좋아요! 이번 주말에 시간 내요. '사랑의 불시착'보면서 맛있는 간식도 챙기면 돼요. 그럼 어디서 볼까요? 근처 극장은 어떨까요? 극장 가기 전에 요리도 같이 해요.
1032,일반,상품이 불량이라서 교환할 수 있나요? 물론입니다 교환 절차 알려드릴게요. 먼저 상품을 반환하고 교환이 완료됩니다. 교환이 완료되면 다시 원래 상품을 받습니다. 이 과정 전체를 안내해드리겠습니다. 다만 교환 시점이 구매일로부터 30일 내야 합니다.
1033,일반,어떤 분야에 가르치길 원할까? 저는 의과에 관심이 많아. 의사가 되면 우리 사회에 큰 도움이 될 거야. 하지만 다른 친구들은 법학과 의과 사이에 고민 중해. 우리는 모두 좋은 선택을 했을까? 시간이 지나면 알 것 같아.
1034,일반,상품이 불량이라서 교환할 수 있을까? 물론입니다 교환 신청해 주세요. 상품 상태를 확인한 후 교환이 가능합니다. 교환이 되지 않으면 원래 상품에 대한 환불도 해드릴게요. 교환 절차를 안내해 드리겠습니다. 먼저 상품 사진과 상태를 설명해 주세요.
1035,일반,안녕하세요? 진로에 대해 고민하고 계신가요? 어떤 분야가 마음에 드시나요? 선택하는 데 시간이 걸릴 수 있어요. 저도 그런 고민을 했었죠. 관심 있는 분야가 있으신가요? 혹시 경력 개발 관련 강좌나 세미나를 들어보시는 것도 좋을 것 같아요. 어떤 결정을 내리든 그 결정이 행복한 미래를 이끌어줄 거라 믿어요.
1036,일반,안녕하세요! 도움이 필요하세요. 저는 위급 상황이에요. 빠르게 도와드릴 수 있을까요? 상황을 설명해 드릴게요. 바쁘지 않으시면 지금 바로... 문제를 해결해 드릴게요.
1037,일반,회사 근처에 새로운 맛집이 생겼어. 그래서 오늘 점심에 가볼까? 그럼 친구랑 같이 갈까. 어떤 곳에 가시나요? 저는 근처에 새롭게 열린 카페에 가고 싶어. 그냥 근처에 있는 맛집 중 하나로 갈까.
1038,일반,스트레스 많이 받으니까요? deep breathing 하면 도움이 돼요. 천천히 숨을 쉬면서 마음을 가라앉혀보세요. 또는 short walk도 큰 도움이 될 거예요. fresh air이 스트레스를 줄이는 데 정말 효과돼요. 운동도 좋은 방법이죠 요즘엔 yoga도 많이 쓰네요.
1039,일반,운동 시작했는데 힘듦 느껴집니다. 아마도 몸이 적응하는 과정일 것 같아요. 몸이 아플 때는 쉬는 것이 중요하니까요. 다음 주에 조금 더 익숙해지면 다시 시작해보겠어요. 지금은 중간 정도로만 해두고 점차 늘려가면 좋을 것 같아요. 건강한 몸을 유지하기 위해서는 꾸준함이 필요하니까요.
1040,일반,배터리가 없어서 급히 통화해야 해. 그래서 지금 바로 연결할 수 있을까? 네 바로 연결해줄 수 있어요. 그럼 안녕 무슨 일이 있어? 배터리가 끝나서 전화도 할 수 없어. 안녕 무슨 일이 있어?
1041,일반,막차에 대한 걱정이 너무 클 것 같아. 그래서 오늘 막차 가는 것을 망설이고 있어. 하지만 친구의 추천으로 조금이라도 안전하다고 생각해. 그래서 가기로 했는데 마음이 조금씩 편해지는 것 같아. 막차에서 일어날 수 있는 일이 많아서 걱정이 많았어. 하지만 이제는 작은 일도 잘 견딜 수 있을 것 같아.
1042,일반,안녕하세요! 도움을 드릴 수 있는 게 있으면 언제든지 말씀하세요. 여기서 어떤 위급 상황이 발생했는지 자세히 설명해 주세요. 빠르게 대응하기 위해 지금 바로 상황을 확인해야 해요. 전화나 메시지를 통해 즉시 알림을 받으시는 건 어떨까요?
1043,일반,아 늦은 밤에 전화가 와서 사과하는 건 어때? 그래서 바로 답화해볼게. 무슨 일이 있었는지 말씀해줄게. 실수로 누군가에게 해를 끼쳤다고 했겠네. 그냥 사과하고 바로 화해할 수 있을 거야. 그럼 그렇게 해서 괜찮아.
1044,일반,내 지갑 잠깐 전에 어디 갔을까? 아마 집안에 놓쳤을 거야. 집 안에 없다면 공원이나 밖에 보았을 거야. 그래서 다시 찾으러 가야겠군. 지갑이 있어서 돈도 되게 안전해. 그럼 다음 번은 더 잘 챙길게.
1045,일반,안녕하세요? 통화 소리가 끊깁니다. 무슨 문제가 있나요? 지금 연결되지 않네요. 서로의 문제를 말씀드리죠. 다시 연결해 주세요. 그럼 바로 해결될 거예요. 감사합니다. 이제 다시 연결됩니다. 무엇을 도와드릴까요?
1046,일반,집에 재료 없을 때 요리 고민은 무척이지. 그럼 바로 외식을 갈까 아니면 집에서 간단한 간식 만들까? 나중에 주문하면 될까? 아니면 집에 재료 준비하고 싶다. 혹시 간단한 샌드위치나 소스와 함께 먹을 수 있는 재료가 있겠군. 그럼 내가 집에 간단한 간식 만들기로 했어. 어떤 것도 맛있게 먹을 수 있을 거야!
1047,일반,아 근처에 사기가 있는 걸 보니 걱정돼. 무언젠가 사기꾼이 우리 돈을 훔쳐볼까. 그래서 오늘 돈은 별로 나오지 않을까. 이건 우리 모두가 신경 쓰는 문제야. 서로의 돈을 보호해야겠어. 감사히 너도 잘 지내!
1048,일반,혼밥으로 가면 더 편리하고 시간을 절약할 수 있겠군. 가끔 같이 먹으면 더 즐거운 거 아니? 그래서 혼밥은 더 나은 선택 같아. 만약 친구가 바쁘면 같이 먹는 것도 괜찮을 거야. 어떤 선택도 틀린 게 없지. 본인에게 맞는 걸 선택하는 게 중요하니까.
1049,일반,택배가 도착하지 않아서 무슨 일일까? 아마 도난당했을 거야. 그럼 다시 보내야겠네요. 이건 회사에 문제라고 해야겠어요. 회사에 보고할게요.
1050,일반,쿠폰 쿠팡에서 사용할 수 있어? 쿠폰 코드가 잘 입력되었는지 확인해야 해. 쿠폰 아이템을 선택한 후 할인율이 표시돼. 총 금액에서 할인 금액을 뺀 금액을 받으니까. 쿠폰 없이 구매하면 더 저렴할 수 있어.
1051,일반,안녕하세요! 무슨 소음이 낄까요? 저도 그런 소음이 들렸어요. 왜 그렇게 큰 소리가 들렸는지 모르겠네요. 혹시 가구가 넘어지거나 같은 걸까? 저는 집 안에 아무 소음도 없어요. 그럼 내가 방으로 들어가서 들을게요.
1052,일반,물론이죠! 혼자 즐기는 취미생활 이야기에 대한 6줄의 한국어 대화문은 다음과 같습니다: --- 저녁마다 혼자서 책 읽어요. 그때마다 새로운 세계를 발견해요. 혹시 좋아하는 책이 있나요? 그렇다면 함께 읽으면 좋겠어요. 여기서 멈추면 언제까지요? 언제든지 또 만나죠!
1053,일반,혼자서 책 읽는 게 재미있어. 오늘은 새로운 시리즈를 시작할까? 아마요 길거리 탐방도 해볼까. 그럼 요즘 인기 있는 작가를 찾아볼게. 그때부터 새로운 세계로 들어가게 될 거야. 취미 생활이라면 언제든지 즐길 수 있어.
1054,일반,친구와 싸운 후 어떻게 해야 할까? 그냥 화해하고 다음에 더 신경 써야겠어. 그때 무슨 말을 했을까? 너무 무례했나? 다음엔 더 조심해서 말하자. 그 친구 정말 중요하니까 괜찮을까? 그래서 오늘은 그 문제를 잠시 내려놓고.
1055,일반,정말 멋진 결과물을 받았어! 언제 어디서든 지적받은 것 같아. 그냥 생각해봐 내가 해낸 일이야! 어떤 사람도 이렇게 최고의 성과를 자랑할 수 있어!
1056,일반,오늘 어디 왔는지 잘 모르겠어. 집에 있었는데 비가 세차게 내리기 시작했거든. 그러면 어디 가야 할까? 이웃집 봐보니 아마도 비가 세차게 내린 것 같아. 그래도 오늘은 좀 쉬어봐.
1057,일반,혼밥보다 같이 먹는 건 더 좋다고 생각해. 그럼 오늘은 같이 식사하자. 나도 그럼 좋겠어 어디 가고 싶어? 오늘은 여기 새로운 음식점 가볼래. 그럼 네가 추천하는 곳이라면 그게 좋겠어. 좋아 네가 가볼게 나는 여기서만 있을게.
1058,일반,야식 먹을지 말지 고민 아 요즘 힘든데요. 저도 최근에 그런 고민에 빠졌어요. 혹시 맛있는 곳이 있나요? 그럼 저는 그곳에 가볼까. 당장은 여기서 간단한 샌드위치만 먹을게요.
1059,일반,친구와 싸운 후 마음이 많이 아프네요. 그런 상황에서 어떻게 하면 좋을까요? 아마도 그분도 같은 마음일 거예요. 언젠가 화해하면 더 좋은 친구가 될 거예요. 그동안 잘 지내세요 다음엔 더 조용히 해요.
1060,일반,드라마보는 최근에 '사랑의 불시착'을 보았는데요 어떻게 생각하실까요? 그 드라마 너무 감동했어요 당신은 보셨나요? 아니지만 추천드릴게요. 정말 감동한 이야기이니까요. 그럼 이번 주말엔 그 드라마 보면서 보내볼까요? 당신도 같이 보시면 좋겠어요 함께 감상하면 더 즐거울 것 같아요. 좋겠네요 저녁부터 시작해보죠!
1061,일반,네 이해했습니다. 다음은 자체감 부족에 대한 한국어 대화문 예시입니다: 당신: 저희 프로젝트에 참여할 수 있을까요? 나: 네 물론입니다! 저희는 프로젝트를 잘 할 수 있어요. 당신: 정말요? 저는 아직 많이 배워야 해요. 나: 중요한 건 열심히 배우고 적용하는 거예요. 당신: 그렇다면 저도 더 열심히 노력할게요! 나: 그러면 분명히 좋은 결과가 나올 거예요.
1062,일반,배터리가 없어서 급히 통화해야 해. 그럼 여기서 끝내야겠어. 다음에 충전해서 다시 연락할게. 이건 너무 급하게 하지 않았을까. 그래도 중요한 얘기야. 다음 번엔 충전 후에 얘기하자.
1063,일반,혼밥으로 가겠어? 그럼 내가 요리할게. 언제든지 싶으면 알려. 좋은 생각이야! 요리할게요. 어떤 요리를 하고 싶어?
1064,일반,야근 후 너무 피곤함. 오늘 밤 너무 늦게 놀자 그럼. 그럼 집으로 가서 잠들어보는 게 어때? 집에 돌아가면 바로 잠이 들 것 같아. 밤새 잠 못 드었는데 이제는 잠들어야겠어. 잠들면 내일 아침 더 이상 피곤하지 않을 거야. 좋아 이제 자자. 내일은 새로운 계획으로 시작하자.
1065,일반,아 오늘 약속이 취소돼네? 그래서 나와 같이 갈 계획이 아니야? 걱정 마 다른 시간에 다시 만나자. 그럼 좋은 하루 되!
1066,일반,안녕하세요! 저는 도서관에 왔어요. 여기로 오신 건가요? 도서관은 참 좋은 곳이에요. 여기서 무엇을 하셨나요? 책을 읽으시는 건 어떠세요? 저도 책을 읽고 싶어요. 여기 새로운 책이 많이 있어요. 그럼 함께 책을 읽으면 좋겠네요. 오늘부터 시작해보죠!
1067,일반,허리나 목 통증이 심한데 쉬는 게 어때요? 아마도 스트레스 때문일 것 같아요. 그럼 잠시 쉬는 것도 좋은 방법 같아요. 또는 따뜻한 물이나 따뜻한 담요라도 도움이 될 거예요.
1068,일반,사진 찍는 취미가 좋아? 항상 새로운 장소 찾아서 가는데. 그럼 이번 주말에 어디 가고 싶은데요? 여러분 추천하는 장소가 있나요?
1069,일반,안녕하세요! 오늘 약속 시간이 조금 바뀔 수 있어요. 저녁 8시에 좀 더 일찍 오세요? 그럼 괜찮겠어요? 오늘 늦게 있어서 죄송해요. 바쁘신 부분이라 생각했어요. 다음주 약속 같이 해요!
1070,일반,네 어떻게 도와드릴까요? 당신은 먼저 말하고 싶은 게 있나요? 어떤 주제에 대해 이야기하고 싶으신가요? 궁금한 점이나 궁금한 점이 있으시면 말씀해주세요. 저는 여기서 당신의 질문에 답변드리겠습니다. 언제든지 도움이 필요하시면 불러주세요.
1071,일반,아마도 진로에 대해 고민하고 있는 거야? 그럼 나랑 얘기어볼까? 저는 예술 분야에 관심이 많아. 예술 분야가 맞으면서 안정적인 직장을 찾는 게 어렵지 않겠어. 저는 그래 예술 작품을 만들며 삶을 즐겼어. 언제든지 서로의 생각을 나누면 좋을 것 같아. 혹시나 우리 둘 다 좋은 아이디어를 얻을 수 있을까?
1072,일반,메뉴를 고를 때 어떻게 해야 할까? 첫째 음료를 선택해야 해. 둘째 디저트나 간식을 고르는 것도 중요하네. 그래서 천천히 살펴보고 마음에 드는 것 하나만 골라야겠지. 그럼 내가 카페에 가볼까? 모든 맛있게 다들라고 할 거야.
1073,일반,상품이 불량이라서 교환할 수 있을까? 물론입니다 교환 절차 안내해드릴게요. 먼저 구입일과 상품 상태 확인 후 교환이 성공되면 다시 환불해드릴게요. 그렇다면 지금 바로 교환 시작해보세요. 고객센터 연락처도 알려드렸으니 참고하세요.
1074,일반,소음이 너무 심하다니? 어디서 들리는 건데? 나 봐 내 집도 같이 삐걱거리고 있어. 혹시 바닥 위에 있는 건물인가 봐. 그럼 바로 windows를 열어보자. 이건 그냥 건물 흔들림일지도 모르겠어.
1075,일반,안녕하세요? 오늘은 그냥 나가다는데 날씨가 정말 좋네요. 그래서 가실 생각은 또 없겠네요? 그냥 길을 걸으며 즐기자고요. 나도 그렇게 생각하던데 이제 막 산책을 하다가 멈춘 건요. 언제든지 산책을 하면 좋겠어요 몸도 마음도 좋아집니다. 오늘은 꼭 시간을 내어 산책을 가야겠어요. 그냥으로 오늘은 잘 보내자고요.
1076,일반,문자를 보내면 되겠어? 네 그렇게 하면 편리하겠어. 이메일 보내면 시간도 좀 덜 쓸 것 같아. 통화하면 더 자연스러울 것 같아.
1077,일반,건강검진 결과가 좋아졌다니! 현재 상태는 모두 괜찮다고 했는데 부담이 없다고 느껴졌다니. 앞으로도 자주 검진할게요. 이렇게 건강하게 지내보자!
1078,일반,배터리가 거의 끝나가서 급히 통화해야 해. 이건 전화만으로도 다가갈까? 안타깝지만 다른 방법으로 연락할게. 빠르게 정리하고 다시 연결해. 그럼 안녕! 무슨 얘기 하고 싶어? 이건 너무 오래 걸리지 않겠지.
1079,일반,"네 물론입니다! 다음은 [잘한 일 자랑] 주제로 한 6줄의 대화문입니다: ""오늘 정말 잘 지냈어요!"" ""어떤가요? 오늘은 정말 좋은 날이었던 것 같아요."" ""아 그거야! 저녁에 좋은 친구들과 함께한 식사가 참 좋았어요."" ""그렇구나! 무엇을 했나요?"" ""저는 집에서 요리를 했는데 맛있게 다녀왔어요."" ""요리 잘 하셨군요! 다음에 같이 맛있게 드실 수 있을까요?"""
1080,일반,건강검진 결과가 나왔어. 어떤 점이 걱정스러운가요? 심박수가 빠르네요. 그럼 병원에 가서 봐야겠어요. 응 바로 갈게요. 당신도 괜찮으신가요? 아마도 저녁에 가면 되겠죠. 그때 만나죠. 병원에서 잘 부탁하세요. 안전하게 돌아오세요.
1081,일반,허리나 목 통증이 생겼는데 일단 휴식을 취하고 물을 많이 마시는 게 좋을 것 같아. 혹시라도 통증이 심하면 의사를 찾아보는 것도 필요할 것 같아. 자연스럽게 통증이 가라면 다시 일상으로 돌아올 수 있을 거야. 처음에는 약간 불편할 수도 있지만 곧 회복될 거라고 믿어. 무리하지 않고 천천히 치유하는 시간을 가져봐.
1082,일반,아 실패해서 우울해지는 게 싫다. 난도 하고 싶지 않아. 무언가 더 좋은 방법 있을까? 솔직히 말하면 나도 모르게 이런 상태에 빠지게. 우리는 왜 이렇게 힘들까? 이상하게 생각해도 힘들기만이 없어.
1083,일반,최근에 새로운 취미인 수영을 시작했어요. 일주에 두 번씩 수영장에 가서 훈련하고 있죠. 몇몇 친구들과 함께 수영을 하면서 즐거워해요. 혹시나 요즘 취미생활은 어떤 걸 즐기고 계신가요?
1084,일반,길이 막혀서 이제야 도착했네. 그럼 주차장에서 일시적으로 내려야겠어. 당장 자리 찾기 힘들어. 다른 곳으로 이동해보자. 마지막으로 가까운 곳에 파크팅할까. 길이 막혀서 정말 화가 나...
1085,일반,배달앱 메뉴 추천해줘. 저는 김치찌개와 불고기를 좋아해요. 그리고 오늘은 바비큐를 주문할 생각돼요. 당신은 뭐 먹으러 갈까요?
1086,일반,아 죄송해. 무슨 일이 있었는지 궁금해.
1087,일반,지갑이 어디에 있었는지 생각해봤는데 그거 찾기 힘들 것 같아. 그래서 지금 바로 출근하고 출근길에 다시 한번 확인해보자. 만약 잃어버린다면 신용카드도 잃어버릴 테니까. 이건 일상에서 생길 수 있는 작은 위험 중 하나야.
1088,일반,배달앱 메뉴 추천 좀 봐? 저녁 식사에 어떤 게 어울릴까? 김치찌개와 불고기? 두 게 잘 어울린다고 생각해. 그럼 두 가지 주문해보자!
1089,일반,시간이 조금 늦었던데 우리 계획이 3시에 맞는지 혹시 다른 시간으로 바꿔도 될까? 어떤 시간이든 괜찮으니 말씀해봐. 새로운 시간을 정해보자.
1090,일반,메뉴를 보고 고르지 못해 어떻게 해야 할까? 첫 번째로 와인 선택해야겠어. 두 번째로 디저트도 고르는 게 필요해. 그럼 우리는 카페의 베스트 아이템을 찾아야겠어. 오늘은 와인과 초콜릿 케이크로 가자. 그럼요 오늘은 그렇게 하자!
1091,일반,건강검진 결과가 나왔는데 뭐가 문제인지 잘 모르겠어. 의사님께서 다시 한번 검사해 주시면 좋겠어. 그래서 저녁에 병원 가볼까. 병원에 갈 때는 신속히 가야 해. 의사가 뭐라고 하면 그대로 따르겠어. 의사의 지시에 따라 적당히 대응하자면 돼.
1092,일반,혼밥으로 가볼까? 그럼 내가 요리할게. 같이 먹으면서 더 재미 있을 것 같아. 언제든지 해보자!
1093,일반,문자를 보내면 될까? 네 문자로 보내면 되겠어. 그럼 내가 문자를 보내줄게. 어떤 시간에 보내길까? 오전에 괜찮은가?
1094,일반,아마도 진로에 대해 고민하고 계신가? 어떤 분야에 관심이 있는지 말씀해주실 수 있을까? 저도 최근에 진로 고민하고 있었는데 결국 자신이 좋아하는 일을 선택하는 것이 가장 좋을 것 같아요. 당신의 관심사와 관련된 정보가 있다면 공유해 주세요.
1095,일반,문서를 다시 보내주세요. 왜 다시 보내야 하는지 설명해 주세요. 이번에 필요한 정보는 무엇인가요?
1096,일반,아 잘못 걸린 전화야! 누군가 거짓말을 해봤네. 안도네 왜 그렇게 거짓말을 하는 거야? 아마 다른 사람에게 끼쳤겠네. 미안해. 그럼 그냥 정리하고 다시 시도해보자. 다음 번에는 더 정확하게 걸었으면 할까? 그럼 지금 정리하고 다음 계획 세우자.
1097,일반,드라마나 영화 보는 건 어떨까? 오늘은 드라마 보자. 어떤 드라마 봐야 할까? 최근에 추천받은 '사랑의 불시착'이 있었는데 그럼 그거 보자. 너도 잘 좋아할 거야.
1098,일반,네 이해했습니다. 아래와 같이 한국어로 작성된 대화문을 제공합니다. --- 안녕하세요? 오늘 하루 잘 보내셨나요? 아마도 많이 일하고 계신 것 같아요. 힘든 시간도 많으시겠어요. 그래서 오늘 밤엔 뭐 하시겠어요? 쉬어보는 건 어떨까요? 나도 그런데요 요즘 자주 생각하게요. 당신만의 꿈과 목표가 있으면 좋겠어요. 당신만의 길을 걸어가는 모습이 정말 멋지다고 생각해요. 언제든지 도움이 필요하시
1099,일반,안녕하세요! 제가 잃어버린 카드를 발견했어요. 당신은 이 카드를 보셨나요? 혹시 본 적이 있나요? 그럼 함께 신고해볼까요? 카드에는 중요한 정보가 들어있어요. 빠르게 신고하면 더 안전할 것 같아요.
1100,일반,차가 고장 났다니! 왜 이런 일이 발생했어? 배터리가 터질까 봐 걱정돼. 신속하게 점검해보자. 다른 차량으로 이동해보자. 이건 전문가에게 맡길 것 같아.
1101,일반,혼밥 하자? 같이 먹는 건 어때? 나 내일 바쁠 테니 혼밥만 해. 그럼 내가 요리할게요! 맛있게 할게요. 좋아요 요리해 보세요! 함께 먹으면 더 좋겠어요. 오늘은 무엇으로 요리할까요? 당신이 선택하세요! 어떤 음식을 좋아하신가요? 저는 피자를 좋아해요.
