idx,class,conversation
4010,일반,알겠어 부재 중 전화 해명으로 대화를 나누면 어떨까? 여기서 무슨 얘기를 하고 싶은가? 전화에서 무슨 일이 있었는지 말해줘. 그래도 무슨 문제가 있었으면 알았을까. 그렇다면 전화 받으면서 무슨 생각했을까? 아마도 무슨 일이 있었던 것 같아.
4011,일반,비가 오서 어떻게 가야 할까? 내가 너무 싫어. 그래서 집에 머물자. 오늘 밤에 다시 만나자. 그럼 내일 비가 안 오겠네. 좋아요 그렇게 해요.
4012,일반,운동 시작했는데 힘듦데요? 처음엔 정말 힘들었지만 꾸준히 하면 점점 좋아집니다. 지금은 중간 정도로 느껴져요. 어떻게 하면 더 잘 될까요?
4013,일반,소음이 너무 들까? 어디서가 이런 소음인지 확인해봐. 앞쪽에서 분위기 좋은 곳에서 들려. 그렇다면 바로 출실해보자. 다른 사람에게도 소음을 제한해줄까? 출입구로 즉시 문의해봐.
4014,일반,음식 배달이 너무 지연해서 화가 나잖아? 그래서 다시 한번 연락해도 될까? 배달 업체에게 말했는데도 안 바뀌네. 이건 이상한 일이야 무슨 문제 있었던 거야? 배달 업체에게 다시 한 번 요청해볼게. 혹시 다른 곳으로 가는 것도 좋은 방법일까?
4015,일반,길 막혀서 늦었어. 그래서 집으로 가는 게 더 좋겠어. 바람이 심해서 길을 걸을 수 없지. 나중에 다른 날로 다시 가야겠어. 이번엔 피곤하게 집에 가는 건 어떨까? 홈쇼핑으로 시간을 보낼까.
4016,일반,어떤 분야에 가르쳐 줄까? 나 자신이 좋아하는 건 뭐야? 졸업 후에는 뭐해? 취업이나 연구? 취업은 더 현실 같아. 그래서 어떤 전공을 선택할까?
4017,일반,드라마보는 최근에 '사랑의 불시착'을 시청했는데 너도 보셨어? 아니지만 그 드라마 너무 좋아서 다시 봤어. 너는 어떤 드라마나 영화를 좋아해? 저는 최근에 '겨울왕국'을 보고 싶었는데 너는 그걸 본 적이 있어? 그래서 네 추천을 듣고 봤어. 정말 좋았어! 너는 새로운 영화를 찾는 데 도움이 되었겠어. 앞으로도 더 많은 추천을 줬으면 좋겠어. 다음 영화로는 뭐 보러 가
4018,일반,예산이 좀 더 많아졌으니 다른 활동도 해볼까? 그럼 함께 공연 가볼래? 어떤 공연이 있나요? 저는 록 콘서트를 좋아해요. 그럼 그날에 갈게요. 사전 티켓도 예매할게요.
4019,일반,카페에 가서 메뉴를 고를까? 먼저 디저트를 봐야겠어. 플레인 케이크나 초콜릿 무스 어떤가요? 나도 초콜릿 무스를 좋아하네. 그럼 나는 플레인 케이크를 주문할게. 오늘은 초콜릿 무스로 가야겠어.
4020,일반,새로운 취미 시작 고민? 어떤 취미인지 말씀해 주시면 더 도움이 될 것 같아요. 첫 번째는 시간 관리하고 두 번째는 재미있게 즐길 수 있어야 해요. 현재는 요즘 바쁘고 바빠서 시작하기 어려워 보이는데요. 그래도 나중에 후회할까 봐 걱정돼요. 어떻게 생각하시나요?
4021,일반,길이 막혀서 이제 시간이야. 그럼 집으로 가야겠어. 길을 따라가다가 막혀서 화가 났어. 나중에 다른 길로 가야겠어. 다음 주에 더 조심해서 갈게. 그럼 오늘 계획은 취소야.
4022,일반,안녕하세요? 혹시 잘못 걸린 통화를 받으셨나요? 정말 당황하셨겠어요. 무슨 일이 있었는지 말씀해 주세요. 통화 중에 누군가가 잘못 걸렸던 것 같아요. 그럼 지금 통화도 끊지 말까요? 언제든지 도움이 필요하시면 말씀해 주세요.
4023,일반,스트레스 많이 받네. 잠시 쉬는 건 어떨까? 깊은 호흡하고 천천히 숨을 쉬면 도움이 돼. 자연 속으로 나가면 마음이 편안해진다. 일단 운동하거나 음악을 듣는 것도 좋어. 짧은 휴식도 스트레스를 줄이는 데 도움이 돼.
4024,일반,야식은 꼭 먹어봐. 근데 요즘 배가워서 먹지 않아도 되는 건 아니잖아. 요즘 이런 경우는 많지 않겠어. 그냥 짜장면이나 파스타 하나 먹어보자. 건강에도 좋으니까.
4025,일반,내 휴대폰 진짜 어디에 있었는데? 그냥 잃어버린 것 같아. 정말 불편하네. 그럼 지금 바로 찾으려면 어디서부터 시작할까? 집 근처라면 마을 사거리 한번 둘러봐야겠어. 혹시 근처에 사람이 많으면 연락해볼까. 그리고 이후에는 백업해두면 안 되겠네.
4026,일반,쿠폰 코드 적어서 한 번에 사용해야 해? 그래서 여러 번 써도 되지 않네? 코드가 만료된 걸 알아야겠지? 혹시 다시 만드실 수 있을까?
4027,일반,사기가 있을까? 언젠가 그런 일이 있었는데... 그럼 나는 믿을 거야. 모른다고 하면 안 될 거야. 우리 함께 생각해보자. 그럼 무슨 일이든 together.
4028,일반,아 시험에서 실패해서 이렇게 느껴지는 것 같아. 난 그냥 시간을 가질 뿐이야. 그래서 지금 잠시 쉬는 게 좋아. 다른 방법 없으면 자신을 돌보기도 힘든데. 감정이라 너무 솔직하게 말할 수 없어. 그냥 시간을 보내며 조금씩 회복해보자.
4029,일반,건강검진 결과가 나왔는데 뭐라서 걱정돼? 결과를 봐니 괜찮은데 걱정은 좀 해. 그래서 다시 검진을 해볼까? 나중에 한번 더 확인해보자. 그럼 지금은 안심하고 일해도 돼. 건강은 가장 중요한 자산이지.
4030,일반,"스트레스 많이 받는 것 같아. 무슨 방법으로 좀 더 잘 관리할 수 있을까? 깊은 호흡을 하고 마음을 가라앉히는 게 도움이 된다고 들었어. 요약해서 한마디로 말하면 ""호흡과 휴식"". 심신 건강을 위해 규칙적으로 운동하는 것도 좋겠어. 가벼운 산책이나 요가도 괜찮을 거야. 일상 속에서 잠시 멈추고 자신을 돌보는 것이 중요하니까. 스트레스를 줄이는 데에도 명상이 큰"
4031,일반,안녕하세요? 저는 전화가 필요해요. 어떻게 도와드릴까요? 저는 사무실인데요. 서로 연락이 안 돼요. 무리하지 않으셔도 괜찮아요.
4032,일반,오늘 운전 중 네트워크 연결 안 되네? 그럼 다음 차선에서 다시 연결해보자. 요즘은 항상 연결이 되어 있어도 되겠어. 그래서 그냥 조용히 운전해보자. 알겠어 나 다음에 정차해서 도와줄게.
4033,일반,정말 좋아하는 책 한 권 읽는 거야. 그 책은 정말 흥미롭더라고. 어떤 책이지요? 추천해 줄 수 있어요. 저는 최근에 출간된 SF 소설이에요. 그 책은 미래 사회와 기술에 대해 아주 깊이 있게 설명해주네. 혹시 비슷한 취미가 있나요?
4034,일반,문자를 보내는 건 어떨까? 그럼 내가 글로 작성해보자. 어떤가요? 지금 시작하자. 우리가 중요한 건 시간이야. 빠르게 작성해줘요.
4035,일반,쿠폰 코드 사용법 좀 알려줄 수 있을까? 먼저 카트에서 쿠폰 코드 입력해주는 거지. 그런 다음 사용할 때마다 코드를 드리우면 돼. 혹시 더 자세히 알고 싶으면 공식 문서 봐봐. 이렇게 하면 여러 개의 쿠폰 코드로 사용할 수 있어. 쿠폰 코드가 만료되기 전에 사용하는 것이 중요하니까.
4036,일반,오늘 휴대폰이 어디에 가 있었어? 저도 그런 일이 있었는데요. 우선 주변을 돌아보자고. 그리고 연락처를 모두 메모해 두었으면. 혹시 기억나는 부분이 있으신가요? 그렇다면 그 부분을 찾아주는 것도 좋겠네요.
4037,일반,야식 먹을지 말지 고민 어떤 식당에 가면 될까? 그곳에 가면 시간도 걸릴 것 같아. 나중에 잠깐이라도 간단한 샌드위치 먹는 건데 그럼 친구들과 같이 간다고 해요 그럼 간데요!
4038,일반,안녕하세요? 저와 연결된 중입니다. 무슨 도움이 필요하신가요? 전화 연결이 다소 불안정하니 기본 설정으로 연결해보겠습니다. 다른 옵션이 있다면 말씀해 주세요.
4039,일반,아 무슨 일 있었는지 궁금하네요. 언제부터 이런 일이 있었니? 저도 그렇게 느꼈는데 왜 그렇게 생각했는지 모르겠어요. 우두둘거리고 있는 것 같아요. 이건 끝나지 않을 것 같네요. 두 사람이 다시 회의할 수 있을까요?
4040,일반,저녁 식사로는 건강한 옵션만 선택해야겠네요. 그래서 닭가슴살 샐러드나 채소 스테이크 줄러요. 오늘은 닭가슴살 샐러드를 해볼까. 그럼 집에서 재료 준비하고 바로 요리할까요? 이렇게 하면 건강하면서 맛있는 저녁을 먹을 수 있을 것 같아요. 그럼 가성비 좋은 재료로 준비해 볼게요.
4041,일반,아 오늘 약속을 하면 안 될 것 같아. 저도 예상대로 여기 와 있었는데... 그래서 지금 바로 말하고 싶어. 안타깝게도 네가 미리 알려줬더라도... 그럼 나중에 뵙자고 하자. 그렇으면 언제든지 잘 지내기죠.
4042,일반,혼밥으로 가는 건 어때? 그럼 내가 요리할게. 여기서 뭐 먹으면 좋을까? 난 김치찌개로 해볼까. 어떤가요?
4043,일반,허리나 목 통증이 너무 들까? 어떤 이유로도 같아 보이는데. 그럼 병원을 가볼까? 나도 그런데 스트레스 많아. 병원에 가면 안 될까? 혹시 운동도 해보는 건 어때?
4044,일반,차가 고장났네요. 어디 가볼까요? 가까이 있는 수리점으로 가면 될 것 같아요. 그럼 지금 바로 갈까?
4045,일반,소음이 너무 들까? 도서관에서 공부하고 있는데 네가 그렇게 큰 소리를 내네 why? 다른 사람들도 불편해하는 것 같아. 소음을 줄이면 좋겠어.
4046,일반,회사 근처에 새로운 맛집이 생겼네! 어떤 곳인지 추천해 줄 수 있을까? 저는 최근에 가본 '한식집' 정말 맛있었어! 그럼 그곳에 가보자고. 오늘 간단히 갈까? 그때만 가면 될 것 같아!
4047,일반,아 실패해서 우울함에 빠졌네요. 많은 사람들에게 공감할 수 있는 감정이야. 일단 나도 힘들 때 말이야. 그럼 함께 생각해보면 도움이 될 거야. 문제가 계속 쌓이고 싶지 않아서. 우리 함께 해결책 찾아보자.
4048,일반,시험이나 면접에 정말 긴장돼! 무슨 질문이 오겠는지도 모르겠는데 심심한 준비가 끝나갈 때까지 기다려야겠군. 마음 가득한 마음으로 응원할게!
4049,일반,건강검진 결과가 나왔는데 결과는 모두 정상이다. 그래서 걱정하지 않아도 돼. 다음번 검진까지 잘 지켜봐야겠어. 이건 처음으로 정상인 것 같아서 relief스러워. 앞으로도 자주 검진해서 건강을 유지하자. 건강은 삶의 가장 중요한 자산이야. 이렇게 꾸준히 관리하면 되겠어.
4050,일반,점심 메뉴 못 정해서 고민이죠? 저도 모르게 여러 가지 생각이 들어요. 어떤 음식을 먹으면서도 기분 좋겠네요. 나중에 사람들이 추천해 줄까봐. 혹시 오늘 아침에 들린 소식이 도움이 될까? 그럼 다양한 곳으로 가보고 선택해보자.
4051,일반,정말 지쳐버린 것 같아? 그래도 무슨 일을 해야 할까? 일단 집에 가서 쉬는 게 나을까? 혹시라도 휴가를 생각해봐. 그럼 지금 바로 잠들자. 날씨가 좋아서 밖에 있으면 더 좋겠어.
4052,일반,통화 소리가 너무 작아서 듣기 어려울까? 그럼 전화걸거나 더 가까이 다가와볼까? 이렇게 하면 더 잘 들릴 거야. 나도 같이 다가와보자. 그럼 이제!
4053,일반,비가 오서라도 가자? 그럼 내가 잡아줄게요. 언제든지 만나겠어요. 그때가 어때요? 너도 좋아하겠죠. 그럼 약속하지 않으면 안돼요. 그냥 가자! 즐거운 하루 보내요.
4054,일반,친구와 싸운 후 어떻게 해야 할까? 그냥 시간 가는 걸 기다려보는 건 아니겠지? 그때 그때 말하는 게 좋은 것 같아. 그래서 이제 괜찮아겠지? 나는 마음을 가라앉힌다. 친구도 나한테 사과할 거라고 생각해. 그럼 화이팅! 오늘은 새로운 시작이야.
4055,일반,전화가 걸리는데 무슨 얘기죠? 다시 연결해 주세요 갑자기 끊겼어요. 네 다시 연결해 드릴게요. 무슨 얘기 했는지 모르겠네요. 전화 좀 잘 잡아주세요 연결이 안 되요. 네 연결 중이에요. 이제 다시 시작해요. 안녕하세요 무엇을 도와드릴까요?
4056,일반,오늘은 어디에 왔는지 확인해 봐. 나침대 옆에 있잖아. 그럼 침대 위에 누워있겠구나. 왜 그래? 잠깐 나갔던 거야. 그럼 내가 방 안으로 들어가야겠어. 방 안에는 뭐 있을까?
4057,일반,소음이 심한데요 무슨 일이 있나요? 저도 들었는데 어디서 그런 소리가 나나요? 그곳은 평소에 소음이 적던 곳 같네요. 혹시 건설 작업이 시작된 건가요? 저도 모르게 그쪽으로 향하는 것 같아요. 그럼 바로 확인해보는 건 어떨까요?
4058,일반,안녕하세요 무슨 일이 있으신가요? 요즘 좀 바쁘신 것 같아요. 사과드리지만 오늘은 미정으로 연락드릴 수 있을 것 같아요. 다른 날 다시 이야기할까요? 그럼 좋은 하루 보내세요. 필요하면 언제든지 연락주세요. 감사합니다.
4059,일반,길을 잃었다니 어디서부터 시작할까? 가족과 만나기로 했는데 몇 블록 더 가면 돼. 그럼 지금 위치를 확인해보자. 내 폰에서 지도 앱 열어보자. 여기서 방향을 맞추면 될까? 가족이 기다리고 있을 텐데 빨리 가자.
4060,일반,야식 먹을지 말지 고민 나보다 맛있게 해주는 곳 없잖아. 그럼 내가 직접 요리해보자. 어떤 식은 해볼까? 김치찌개나 불고기? 오늘 밤은 김치찌개로 하자. 그럼 주문해서 가져와도 되겠지.
4061,일반,아 만날 장소를 고르는 데 어려움 같아? 어디 가야 할까? 카페나 공원 중 어떤 곳이 더 좋아질까? 최근에 친구들과 카페에 갔는데 정말 좋았어. 그래서 이번에는 공원에서 산책할까. 어떻게 생각해?
4062,일반,교통사고 목격했어? 어디서 보았지? 그곳은 막혀있어 차가 줄줄 서 있지. 걱정하지 말자 경찰이 있을 거야. 우리가 지나갈 때마다 상황이 달라졌어. 그리고 그 차량 안에는 사람들이 있었는데. 사고가 발생할 것 같았지만 다행히는 이건 막혀 있어서 우리가 안전하게 지나갈 수 있었어.
4063,일반,막차에 걸려면 걱정이 되겠지. 하지만 안전하게 이동하면 괜찮을 거야. 막차가 걸려도 우리는 잘 챙겨놨단다. 그래서 무리하지 않고 가자고 말자. 막차가 걸린 후에는 더 빠르게 도착할 수 있을 거야. 그럼 이제 막차를 기다리기 시작하자고.
4064,일반,차 고장이 났어. 이제 어떻게 갈까? 먼저 배터리를 교정해보자. 그리고 타이어를 점검해볼게요. 만약 문제가 있다면 새로운 타이어야 할 것 같아. 이렇게 하면 되겠지 전문가에게 맡겨줄게요.
4065,일반,야식 먹을지 말지 고민 아 요즘 너무 피곤해서 집에서 먹는 건 어떨까? 혹시라도 나가면 바쁘니까. 그래서 그냥 집에서 간단한 요리해볼까? 오늘 밤에 시간이 더 될 것 같아서. 집에서 요리하고 생생한 야식 맛보기에 좋은 것 같아.
4066,일반,야근 후 너무 피곤함이 느껴진다. 집으로 돌아가면서 눈이 가벼워지는데 그냥 잠들고 싶다는 마음이 든다. 오늘 밤에는 잘 수 있을 것 같아. 잠자다가 바로 깜빡이면 좋겠어.
4067,일반,통화 소리가 끊길 때 어떻게 해야 할까? 먼저 통화가 끊겼는지 확인해야 해. 만약 연결이 잘 되어 있다면 상대방에게 연락을 취하고 다시 연결해보자. 혹시도 네트워크 문제라면 재부팅이나 라우터를 교체해보는 것도 좋겠어. 문제가 계속 발생하면 다른 기기를 사용해도 될 것 같아. 그럼 그동안 괜찮았겠어?
4068,일반,집에 재료 없을 때 요리 고민은 무척입니다. 오늘은 간단히 밥만 먹고 싶어요. 친구가 집에 오지 않을까 봐요. 그럼 집 안에 뭐 있으면서 요리할 수 있을까? 아마도 냉장고와 식용품만 남아서요. 그럴 때에는 외식이나 해볼 수 있겠죠. 요즘 외식 가게도 많이 있어서 편하게 갈 수 있어요.
4069,일반,사기가 있을까? 저도 그런 생각이 들었는데 어떤 이유로인지 lately는 모든 것이 다소 불안한 느낌이 들어요.
4070,일반,시험이나 면접 전에 어떻게 준비해야 할까? 준비된 자료와 예상 질문 모두 미리 생각해보자. 심호흡하고 천천히 답변해보면 될 거야. 자신감 있게 행동하면 분명 좋은 결과가 나올 거야. 행복한 마음으로 출발하면 면접도 훨씬 수월해진다. 행운을 빕니다!
4071,일반,막차에 앉아도 너무 불편할 것 같아. 자전거 타거나 도보하는 게 더 나을 것 같아. 막차가 너무 편안함을 방해하는 것 같아.
4072,일반,안녕하세요? 잠시 주저해 주세요. 물론이죠 무슨 일이 있나요? 내 이름은 [이름]입니다. 부모님을 데려가 주세요. 긴급한 문제가 생겼어요. 갑자기 연락드린 걸로요. 부모님이 지금 어디에 있나요? 바로 집으로 보내주세요. 빠르게 하세요. 시간이 critical해요. 감사합니다.
4073,일반,아 나의 지갑이 어디에 있었는지 기억 못해. 마침 집에 돌아왔는데 그 자리에는 없어. 그래서 카메라 찍어볼게 사진으로 찾아볼 수 있을 거야. 나중에 은행으로 가서 신분증 발급도 할게. 걱정하지 그동안 소지한 돈 다 환불해 줄 것 같아. 그럼 이제서부터 지갑만 잊어봐.
4074,일반,허리나 목 통증이 심하네요. 어떤 이유로 인해인지 통증이 너무 많아요. 처음에는 물을 너무 많이 마시면 아니겠네? 그러나 최근에 먹은 음식이나 습격 요소가 있을 수도 있어요. 혹시 요천자 체크해볼 생각 있으신가요? 의사에게 꼭 가봐야겠어요.
4075,일반,안녕하세요? 오늘 하루 잘 보내셨나요? 저도 그렇게 했는데 결과는 모르겠네요. 혹시나 내 능력에 대한 믿음이 필요하니? 저도 그렇게 생각했지만 실천만 하면 돼겠어요. 당신도 정말 멋진 일이 될 거라고 믿어요.
4076,일반,택배가 도착하지 않아서 무슨 일일까? 아마 배송자에게 문의해보는 게 좋을 것 같아. 배송번호와 주소 확인해볼게. 만약 도난당한 경우에는 경찰서에 신고할래. 저도 그런 일이 발생했어 실망하네요. 이번엔 더 신경 써서 보내야겠어.
4077,일반,사진 찍는 건 재미있지 않아? 모든 장면 포착하려고 하면 바쁠까? 그래서 중요한 순간만 찍고 나중에 나누자고. 이렇게 하면 기억도 좋고 사진도 많이 나올래. 그럼 내가 카메라를 준비할게. 사진 찍는 건 시간도 소요돼도 그래!
4078,일반,알겠어 주말 계획을 주제로 한 대화를 만들어볼게. 이번 주말에 뭐 할까? 영화 한 편 보는 건 어때? 그럼 내가 예매할게. 오늘은 집에 있으면서 쉬자. 아침에 자고 밤에 잠자라서 졸릴까. 집에 가면 바로 잠자라겠어.
4079,일반,아 만날 장소를 고르는 게 힘들네. 여기와 공원 둘 다 좋아. 어떤 곳에 가야 할까? 저는 여기서 산책하기 좋다고 생각해. 그러나 친구가 여기 자주 오라고 했어. 그래서... 어떻게 하시겠어요?
4080,일반,휴대폰이 어디에 있었던가요? 오늘 밤에 잠들었을 때 잊어버렸어요. 당신도 모르게 여기로 떨어졌겠죠. 현대 생활이라서 항상 주의해야죠. 다시 만드시면 어떨까요? 급해서요. 당신과 같이 많은 일을 해야겠네요.
4081,일반,소음이 심하네요. 어디서 오는지 모르겠어요. 지금 바로 그 소리가 나는 곳으로 가봐요.
4082,일반,게임을 정말 열정을 가지고 있는 사람에게 그냥 게임을 하면서 시간도 지나고 스트레스도 안 가고 최고의 즐거움을 느낄 수 있어 그럼 지금 바로 게임 시작하자! 그럼 같이 게임 해볼까?
4083,일반,스트레스 받으셔서 안녕? 아마 많이 힘들었을 거야. 그래도 오늘은 쉬어봅니다. 깊은 숨을 쉬고 잠시 멈추자. 나도 때때로 이런 일이 있더라. 언제든지 마음을 풀어주는 게 중요하니까.
4084,일반,쿠폰을 어떻게 사용할까? 먼저 회원권을 확인해야 해. 그리고 쿠폰을 선택한 후 적용하면 돼. 일회용 쿠폰은 사용 후 폐기야. 쿠폰 코드는 사용 중인 상품에 적합하더라. 쿠폰 정보는 매장 웹사이트에서도 확인할 수 있어.
4085,일반,길이 막혀서 이제 막 오래 걸렸어. 그래서 다음 목적지로 바로 가야겠어. 당신은 이 길을 잘 알고 있어? 그렇다면 너한테 물어보는 건 어때? 길이 막혀서 늦었으니 이제 빨리 가봐. 그럼 함께 갈까?
4086,일반,아 저녁 식사 전에 발표할 거야. 걱정하지 말자 준비가 잘 되어있어. 관심 있는 분들 많을 테니까 힘내야. 그래서 deep breath 하고 시작할게. 그냥 자신감 있게 생각해보자. 연습도 해보고 괜찮을 거야.
4087,일반,주차 자리가 어디 있을까? 모든 자리가 차서 못 찾았어. 그래서 공터서 잠시 쉬었는데 도시 생활이 참 힘들어. 다음 번에는 미리 계획하자. 이건 꼭 기억할 수 있는 경험이야.
4088,일반,"네 물론입니다! 당신이 잘한 일을 자랑하자면 이렇게 할 수 있어요. ""오늘 정말 멋진 일이 있었어요! 회의에서 중요한 제안을 했죠."" ""정말 놀라셨네요 분위기도 좋았고 결과도 좋을 것 같아요!"" ""감사합니다 팀원분들 모두 칭찬하셨어요."" ""아니요 제가 했거든요. 분명히 좋은 결과였어요."" ""그럼 다음회의에도 함께할 수 있을까요?"" ""물론이죠 앞으로도 함께할 수 있을 거예"
4089,일반,비 오는 날에는 무거운 옷차림이 어렵니까? 그래서 집에서 먹는 게 더 좋다고 생각해. 오늘은 스파게티와 샐러드를 준비할게. 이렇게 하면 비가 오더라도 밥이 맛있겠어.
4090,일반,운동을 취미로 시작하자. 처음엔 걱정이었지만 점점 몸이 좋아지고 혈압도 낮아졌어. 지금은 즐거워. 운동으로 건강한 생활을 하고 있어.
4091,일반,불면증 고민 어떤 이유로 불면증이 날까? 일주일 동안이라도 나쁜 기분이 지속되면 걱정돼. 혹시라도 스트레스나 생활 변화가 원인일까? 의사와 상담해보는 것도 어떨까? 일단 오늘은 잘 쉬어봐. 나중에 생각해보자. 자신을 잘 돌보는 것이 중요하니까.
4092,일반,허리나 목 통증이 너무 심한데? 어떤 이유로 봐야 할까? 몸이 너무 아프서 운동하기 어렵다. 혹시 요로통이 있을까 봐 걱정돼. 의사에게 꼭 가봐야겠어. 통증이 곧 사라질까 바랄까?
4093,일반,"집에 재료 없을 때 요리 고민 ""여기서 밥 먹을 수 있는 게 뭐야?"" 저는 ""마트 가서 간단한 볶음밥 만들 수 있어""라고 말했어요. 그럼 내일 아침마다 가볼까? 그때 그때요 요즘 새콤한 재료도 있으니까 바삭바구니나 오이 스프도 생각해봐요!"
4094,일반,요즘 요리 재미돼! 새로운 레시피 한번 시도해봤는데 정말 맛있어 보여서! 너도 요리 취미가 있으면 추천해줄 수 있을까? 어쩌면 함께 베이킹도 해볼까? 네 정말 그렇게 해보자! 다양한 재료와 조합을 시도해보자. 그러면 다음 주말에 서로의 요리를 먹으면서도 좋은 시간을 보내겠어.
4095,일반,문서를 다시 보내주세요. 왜 다시 보내야 하는지 설명해 주세요. 이번에 필요한 정보는 무엇인지 알려주세요.
4096,일반,드라마나 영화 보는 건 어떨까? 오늘은 드라마 보는 건 어떨까? 나도 최근에 신작 영화 보셨는데 그럼 함께 보는 건 어떨까? 언제든지 해요 요즘 시간도 많으니까요. 그럼 내일부터 시작해보죠!
4097,일반,택배가 도착하지 않아서 무슨 일이야? 아마 배송사에 연락해보면 돼. 고객센터에 전화해서 봐. 혹시 우편번호 다시 확인해보지? 그럼 다음 번에 또 주문할까. 배송 정보를 다시 확인해보자.
4098,일반,드라마보는 최근에 '사랑의 불시착'을 보고 싶었는데 영화도 추천해줄 수 있을까? 그럼 '기적의 현실'을 보는 건 어떨까? 분위기도 좋을 것 같아. 혹시 '사랑의 불시착'보다 더 유명한 드라마가 있겠군. 그럼 그 드라마를 보는 것도 좋은 선택일 것 같아. 어떤 드라마든 흥미진진한 이야기들이니까. 그럼 함께 영화관에 가서 결정해볼까?
4099,일반,안녕하세요? 요즘 날씨가 참 좋네요. 저도 최근에 외출하기 좋은 날이 많겠네요. 혹시 공원에 가보셨나요? 정말 아름답더라고요. 저는 근처에 있으니 다음 주말에 같이 가볼까요? 그럼 정말 즐거운 시간 보내면 좋겠어요. 좋아요! 함께 가면 더 즐거울 것 같아요.
4100,일반,안녕하세요? 요즘 날씨가 참 좋아요. 네 정말 좋네요. 그래서 밖 나가기 생각했어요. 어떤 곳으로 가시나요? 공원이나 산책로? 저는 공원을 선택할 것 같아요. 너는 어디 가실까요? 공원에 가서 산책을 하면서 즐거운 시간을 보내면 좋겠네요. 좋은 생각이에요! 이번 주말에 많이 웃으며 보내세요.
4101,일반,오늘 휴대폰이 어디에 있었는데? 앞에 두고 있었는데 이제 어디가? 집 안에서 찾아볼까? 그럼 지금 확인해보자. 휴대폰 앱을 통해 위치 확인해봤는데 현재 위치는 방금 갔던 카페 앞이다.
4102,일반,주차 자리가 어디 있을까? 모든 자리가 차있다니 그럼 공원에서 산책해보자. 아무리도 괜찮을 것 같아. 오늘은 내 취미로 쓰자. 그럼 나중에 찾아갈게.
4103,일반,안녕하세요? 여기서 운전 중이에요. 여기서 뭐요? 도로 상황이 잘 되나요? 매크로가 많이 있어요. 요즘 같아요 도로 가득 차 있네요. 요즘 같아요 매크로가 많이 있어요. 요즘 같아요 이건 참 좋은 날씨에요.
4104,일반,사기가 있는 건 아닌데요? 그래도 최근에 좀 더 많은 돈 보내줬는데 이건 그냥 투자 일일까? 아니면 내가 너무 경계해 있었는지 몰라. 무슨 일이 났는지 알 수 없어서 저도 모르게 걱정하게 됐어요.
