class,conversation
4,"오, 사장님! 오늘도 잘 지내셨나요? 네, 잘 지냅니다. 어제 저녁에 주머니에서 한 달을 찾았어요? 그럼, 왜 그러니까요? 아마 나중에 세금 청구해야 하는 거예요. 내일 신고하겠습니다. 맞아요, 꼭 신고하시면 좋겠네요. 또 다른 문제는 없으신가요? ? 어제 경비원에게 보낸 시간이 너무 길었어요. ? 어떤 이유가 있나요? 그 님이 도움이 되지 않아요. 그게 맞습니다. 계속 말하고 싶은 게 많지만, 시간이 많이 걸려서... 이해합니다. 다음에는 더 짧게 하세요."
4,"오, 이 창고에서 복사를 하면서도 여전히 바쁘다고 하셨어요? 네, 그만큼 많은 일을 하고 있지만, 동료분들이 항상 내일이 될 것 같아요. 그리고 어떤 업무가 더 많이 필요하시나요? 도와드릴까요? 오늘은 주말에도 시간을 잡아줬으면 좋겠네요. 잘 부탁드립니다. 우선 몇 가지 중요한 업무를 먼저 처리해 보겠습니다. 감사합니다."
4,"애, 이 구멍이 얼마나 깁니까? 아, 약 5 정도예요. 그만큼 큰 문제는 아니지만, 너무 깔끔히 가려면 한 번 더 보아야 할 것 같아요. 네, 가볍게 다듬어보겠습니다. 나중에 다시 확인하겠습니다. 좋습니다. 그리고 이 주변에 뚫린 부분도 잘 살펴볼게요."
4,"아, 형, 이 주말에는 어떻게 ? 어서 오면 저는 지갑을 다 털고 있어. 그럼 왜 이렇게 많아? 물론이 아니지만 ? 나도를 많이 쌓아두려 해. 그래, 너무 힘들게 하라. . 하지만 돈이 없으면 할 수 없는 거잖아. 맞아, 고민하네. . 그리고 나중에 결혼하면 더 필요할 거야. . 네, 꼭 준비해야겠어."
4,"대리님, 오늘도 힘들었나요? 아, 그만큼 업무가 많아요. 이 에서 중요한 내용이 많이 나올 것 같아요. 그럼 어떤 것이죠? 전달 받았던 보고서 수정을 위해 한 달간의 데이터 분석 결과가 포함될 거예요. 그래, 잘 하시면 되겠습니다. 네, 감사합니다. 그리고 회사의 새로운 프로젝트가 준비되었습니다. 어떤 주제인지 알려주시겠어요? 네, 로 나와 있습니다. 좋습니다. 이 프로젝트는 어떻게 진행하시는지 알려주세요. 첫 번째 단계는 를 통해 고객 의견을 수집하려고 합니다. 그럴 때에도 저에게 연락하실 건가요? 맞습니다. 필요하면 언제든지 연락해 주세요. 고마워요."
4,"엄마, 오늘 요금이 너무 비싸서 고민을 하게 되더라고요? 네가 잘 지내는 거 보니 이만큼으로 충분한 것 같아. 집에서 어떻게 살고 계냐? 그럼에도 불구하고 요금은 여전히 많이 나와. 엄마, 우리가 더 이면 좋겠네. 는 중요하지만, 중요한 건 가족과 함께 시간 보내는 거야. 주말에는 우리도 같이 가볼까? 그래, 어릴 때는 정말 좋은 추억들이 많았지만... 요즘은 바쁘니까. 네가 생각해도 좋지만, 엄마와 함께 할 때는 마음이 편안해질 거야. 지금에선 우리가 라면 문제 없잖아. 네 말은 맞아. 하지만 요금 때문에 걱정되는데... 우리는 한 번에 해결하면 돼. 나중에 우리가 함께 해결하도록 해."
4,"어제 학교에서 친구들과 함께 공부하던데, 이달 말에 졸업식이 다가왔어요? 맞아요? 그럼 내년에는 대학 입학을 준비해야 해요? 네, 제가도 준비해야겠네요. 하지만 저는 여전히 돈이 부족해요. 어떻게 하면 자금을 모아낼까요? 우리도 한 문제라서 가끔씩 합류해서 하면서 공부하면 되죠? , ! 다음 주말에 만날래요. 오, 좋습니다. 그리고, 오늘은 시간이 한 거예요. 잘 나와요! , !"
4,"안녕하세요, 엄마. 오늘 새벽에 깨어났어요? 오, 아빠도 같이 깨어있었는데요. 왜 이렇게 늦게 한 거예요? 이 . . . , . ? . . ! ? , . ? ... ? ! , . ! , . ! . ! ! , . !"
4,"날씨가 서운하네, 오늘도 비가 내릴 것 같아? 맞아, 오늘 기온이 많이 떨어졌어. 나중에 집에서 따뜻한 차 한 잔 마셔보면 좋겠어?"
4,"저는 오늘 정수기를 하면서도 생각이 많습니다. 정말? 왜 요? 예, 우리 팀에서 이번 프로젝트를 잘 풀면 회사에서도 인사를 받을 것 같아요. 그럼 다들 어떻게 준비하고 계세요? 저도 잘했어요. 하지만 이정도만 하면 충분하다고 느끼고 있어요. 그렇다면 나머지는 내가 도와줄게요. 고마워! 서로 지원하면 더 좋겠네요. ."
4,"민수, 오늘 사진을 찍고 싶었던 거예요? 네, 선생님! 이곳에서 자주 오는 친구들과 함께 찍으면 좋겠어요. 그럼 어떤 장면이 ? 저녁 식사를 할 때 한강 근처에서 산책할 때 등으로 고민중이에요. 하하, 생각해 보라구요. 오늘 점심 시간에 가서 찍어보자. 좋은 아이디어네요, 선생님! 그리고, 민수, 어제도 잘 지내셨나요? 잘 지냈어요. 주말에는 집에만 있었습니다. 주말에 가방을 비우지 않았어? 아니요, 선. 집에 다녀왔습니다. 그럼 가방 안에 뭐 있었죠? 예전과 같은 책이나 영화 등이 있을 것 같아요. 아, 나도 그 많이 가지고 있어. 하하하, 우리도 같이 나눠보자. , ."
4,"저, 이 주말에 어떻게 보내고 계세요? 그럼? 나도 잘 보내고 있습니다. 집에서만 있으니, 어때요? 어때? 집에서 자랑할 거예요. 제가 가방을 보니, 예전에는 한 번 더 가지고 있었는데, 이제는 어디서 버려졌는지 기억이 안 나네요. 어쩐 죠? 네가 할머니의 집에서 찾으려고 했던 것 같아요. 그게 맞나요? 맞습니다! 할머니가 죽었어요. 그 때에 내일과 함께 가면 좋았겠더라고요. 하지만 지금은 너무 힘들었습니다. 아, 정말 운 일이네요. 할머니와 같이 가면 더 좋은 추억을 만들었을 텐데... 네 말처럼, 그 때는 많이 다가올 거예용. 다음 시간에 가보면 되겠죠? , 다음 시간엔 가볼게요. 그리고 이건 나중에 하겠습니다."
4,"네, 오늘 아침이 잘 되셨어요? 네. 오늘은 집에서만 있으니 계란 한 개 구입하고 싶었는데, 이 냄새가 너무 심해요. 그럼 어떤 냄세일까요? 아마는 계란을 해서 먹고 있었겠죠? ? 네, 맞아요. 저는 그게 나쁜 냄소라고 생각했어요. 어때요? 오, 그런 거면 우리 식구들을 모두 불러 보겠습니다. 고마워요. 요즘도 바쁘지만 도와 주실 거예요. . 그리고, 이 가서 파리를 드릴래요? . 네, 좋습니다. 맛있게 즐거워요. . 계란의 냄소를 제대로 지우려면 더 많이 해볼 필요가 있을 것 같아요. ? 네. 부터 더 신경 써 보겠습니다."
4,"오늘도 오래 기다려서 좋았어요? 네, 잘 지내셨나요? 그럼에도 불구하고, 저는 여전히 마음이 가벼운 거예요? 정말? 왜 그런가요? 정직히 말하면, 나와 함께한 시간을 생각해보면 너무 아름답습니다. 그래? 왜 그렇게 느껴질까요? 사실, 우리의 비밀 번호를 기억하죠? 맞아요, 어떻게 하게 되었습니다. 그리고 이 번호만 알고 있는 사람들만으로는 제 삶이 다르다는 것을 알게 되었어요. 하지만, 그 는 어떤 의미인지 궁금해요? 예, 제가 지금도 그 이유를 이해하기 어렵지만... 그리고 당신이 나에게 중요한 사람이라는 걸 다시 한 번 느낄 수 있으니까 기쁘네요. 네, 그건거예요. , 나와 같이 소중한 사람이 더 많은 것 같아 안심되길 바랍니다."
4,"어제 저녁에 집을 가서 추운 바람이 불었어요? 맞아요, 집 안에서 열수록 더 따뜻하더라고요. 귀신도 날씨를 보는 것 같네요. 그럼 귀신들이 주변에서 지켜보면 되겠죠? 아, 나중에 그런 이야기를 하게 된다면 신경 쓰일 거예요. 아, 집에서 왜 이렇게 추울까? 물론, 고양이가 잘못된 행동했는지 말해야 할 수도 있지만, 이건 우리가 생각해볼 때까지는 안 될 것 같아요. 그럼 집안에서 무엇을 해봤어요? 난 오늘 식사 후에는 책 읽고, 그리고 영화 보고 있었습니다. 어떤 영화였나요? 추우라는 영화였어요. 정말 흥미롭습니다. 네, 그 영화는 너무 재밌다고 들었는데, 어떤 장면이 기억나셨어요? 그때는 정말 감동적이었어요. 마지막장면은 눈물을 쫓았던 부분이 참 인상 깊은거예요. 맞아요. 그 장면은 정말 마음을 자극했어요. 이러한 영화들을 보면서 집에서 시간이 빠르게 지나가는 느낌을 받으셨어요? 네, 그만큼"
4,"이달에는 학원비도 많아. 어떻게 살게? 그럼에도 불구하고 우리 집에서 먹을 거는 건 다 잘 되는 거야? 네, 하지만 생활비도 많이 드는 것 같아. 가방을 비우면 얼마나 들어? ? 그리고 나중에 결혼식에 대한 예산도 생각해야 해. 내일까지는 안 된다고 하더라. 그건 내가 걱정이야. 다음 달부터는 더 잘 관리하겠어. 그런데 이거, 우리 집에 있는 식품은 얼마나 있니? 식품이 다 . 우리 집에서는 더 이상 신경 써야 할 게 없잖아. 그러니까, 우리 가족 모두를 위해 조금만하면 돼. . 어서, 오늘 저녁 식사 후에 나무랬던 것을 다시 한 번 확인해보자. ? 그래, 이제는 내가 가방에 담은 것들이 다 소모되네."
4,"나도 이곳에서 새끼를 사고 싶었는데, 어떻게 하겠니? 아, 그게 어렵다고 해서 안 가는 거야? 외곽에는 경찰이 많아. 아니, 까지 다가면 되겠네. 저도 가보려 했지만, 나중에 한테 신고하면 안 된다는 걸 알았어. 네, 그럼 나중에 가볼까? , . ."
4,"친구, 오늘 시간이 바쁘게 다가왔네? 맞아, 내일 출근 후부터 시간이 점점 더 짧아지는 것 같아. 그럼 어떻게 하겠니? 도 안 되고 시간도 없으면서 한 거죠? 네, 정말 어렵지만 잘 하고 싶어. 나중에 자산을 쌓는 게 중요하니까요. ? 하지만 지금으로서는 어떤 일도 못 할 것 같은데... 그래도 충분히 노력하고 있어. 가만히 생각해 보면 좋은 기회가 있을 거야. ! 이건 정말 신경 쓰이는 건 아니잖아! 도와줄래? ? 오, 어쨌든 도움이 필요하면 말해줘."
4,"안녕하세요, 저는 입니다. 오늘은 이리를 즐기는 사람들을 찾고 있습니다. 웃음 그럼? 왜 그런 거야? 아, 그냥 한 번만 보게 해도 좋겠죠. 이리을 좋아하시면 어떤 장난감이 있으실까요? 오, 어서 그런 거요. 내 집에서 이리기를 좋아해요. 우리가 가방 속에 넣어서 다니던 때마다 주변에 남아 있는 곳에서 발견했어요. 소문소문으로 그 를 잘 지키시는군요. 제가 나중에 이리를 발견하면 꼭 연락주세요. 웃음 그리고, 이리에는 어떤 장식이나 색깔이 있을까? 아, 흰색과 검정, 파란색이 많아요. 특히 흰 가 가장 많이 들어있어요. 흰는 정말습니다. 더 많은 정보를 얻으려면 몇 년 전부터 이리장을 찾아보았나요? 웃음 네, 여러 개를 모아두고 있는데, 최근에는 다른 사람들에게도 알려드릴 필요가 있어요. 이장을 가지고 있는 사람들끼리 만나는 것도 좋을 것 같아요. 맞아요. 하지만, 너무 자주 만나면 신경 쓰일 수도 있죠. 예를 들어"
4,"이 주말에 할 일이 많아? 요즘도 많이 하네. 그럼 나중에 아이스크을 먹고 싶었는데, 어때? 아, 그게 좋은 ! ? 우리 학교에서 동물과 관련된 과목이 있으면 좋겠어? 맞아, 동물생태학이 있다. ? 그 과목에서 가장 흥미로운 부분은 무엇이야? ? 동물들이 아이스크을 먹는 게 어떻게 되냐면? ? 아니, 사실 그 은 거의 없다고 해서 기분이 상해. 중략 하지만 가만히 생각하면, 비슷한 개념으로는 곤충이나 거북이 있을 것 같아. 네, 그거랑 유사한 점이 있어. 그리고 가만다가 아이스크을 먹을 때는 정말 신경 쓰는 건 어떤 거야? 어쩌면 기름 때문에 불편함을 느끼기도 하고 말이지. 그리고 아이스크 의 맛을 보존하기 위해 하는 방법도 중요해. . 네, 와 를 잘 관리해야 해. 그리고 아이에 대한 연구는 하더라. 네, 특히 동물의 감각과 식습"
4,"안녕하세요, 오늘도 잘 지내셨나요? 그럼요, 나도 잘 보냈습니다만, 이곳에서 한 번 더 실수를 하게 되면 큰 문제가 될 것 같아요. 그건 너무 걱정 말아 주세요, 저는 도와드리겠습니다. 하지만이 에서 실수로 인사한 적이 있잖아요. 그 때에도 큰 문제 없이 해결되었습니다만... 오, 그 때는 어떻게 해서 해결했어요? 제가 실수로 한 점을 고쳐줬습니다. 물론, 지금도 계속해서 그런 일이 발생한다면 정말 불편하겠죠? 맞습니다. 그럴 경우에 대해 신경 써 주셔서 감사합니다."
4,"이 사진이 얼마나 예쁘죠? 그게 나의 소중한 추억을 담고 있어! 그 때는 우리 아이들이 너무 어린 거였어요. ? 지금도 그와 같은 순간들을 보며 기뻐요. . 그때는 정말 행복했었어요. ? 이제는 더 많은 추억들이 있겠네요. 네, 많이 생겼어. 그리고 그 를 항상 썵하고 싶어."
4,"오늘도 집에서 계속 지내고 싶습니다. 그럼요? 왜 ? 이 는 너무 추운 것 같아요. 가을이 오면 더 좋겠죠? 네, 나도 같은 생각이야. 집에서만 있으면 더 편안하겠네. 그리고 주말에는 어떤 계획이 있을까요? 일요일은 가족들과 시간 보내려는데, 월요일은 친구와 영화 보러 갈 거예요. 그게 정말 좋은 ! 네, 많이 기대하고 있어!"
4,"친구들 다가와서 집에서 식사하고 싶었는데, 엄마도 나중에만 가겠다고 하셨어요? 맞아요, 엄마는 오늘 저녁을 잘 먹으려 해요. 어릴 때부터 자식이 된 후에는 요즘처럼 바쁘게 지내니까요. 그럼 우리가 한 번 더 가보면 좋겠네요? 엄마가 너무 바쁠 것 같아서요. 네, 이젠 가면 돼. 오늘 학교 시간이 오래 걸렸으니 빨리 가고 싶습니다. 네가 가신다면, 나는 할아버지에게 전화를 드리고, 나도 가겠습니다."
4,"아, 형이 나와서 너무 좋네. 오늘도 잘 지내? 네, 잘 지냈는데요? 이곳에서 몇 년이나 하던 것 같아? 몇 년? 그럼도 안 다르다고 생각했어. 너는 어떻게 여기 오게 되냐? ? 한 달 전 . 회사 문제였나? . 회사 문제라면 그 을 어떻게 해결했어? . 그냥 다른 직장으로 옮겨 가더라고. 그 도 좋고, 사람들도 좋았어. 그런데 이곳은 어땐 이렇게 된 거야? 왜 이렇게 큰 ? .? 왜 이렇게 많은 사람들이 모여 있는 곳인지 궁금해. . 사실 처음에는 손이 많이 주는 곳이라서. 사람들은 모두 손을 받으면서만 살고 있었어. . 손? 어떤 손이야? 병신? .! , 병신이라고 말하면 안 해! 손은 우리 집에서 자주 보이는 이야. ? ? 그건 정말? 그러니 ? .! 그래서 지금 이곳에서는 손을 주는 사람이 많아. 우리 ! . , . ? ! ! 이곳에 오면서부터 손 . .!"
4,"오늘도 잘 지내셨나요? 그럼요, 어때요? 어때? 이곳에서 한 번 더 확인해야 해요. 왜요? 책임 있는 사람들은 항상 경고를 주는 것이 중요해요. 맞아요, 그게 맞아요. 그럼 어떤 상황에서 경고가 필요해요? 예를 들어, 동료가 업무 시간 내에 작업을 안 하면 경고할 때가 있어요. 그렇죠? 그리고 어떻게 해야 하는가요? 먼저 경고 메일이나 문자를 보낸 후, 다시 한번 확인하셔서 정밀한 기록을 남겨두면 돼요. 그런데 란 무엇인가요? 는 자신의 행동과 결과에 대해 책임을 진다는 것을 의미해요. 그리고 책임감을 가지고 있는 사람은 를 알게 되죠. 이렇게 하면 더 나아질 거예요."
4,"어제 학교에서 정말 무서웠어요? 그럼에도 불구하고 저는 오늘도 잘 가르치고 싶습니다. 하지만 이 과목이 너무 어려워요. 그럼 나중에 한 번 더 도와줄게. 고마워, 그럼 이제부터 문제를 풀어보겠습니다. 네, 잘 하겠네. 는 어때?, 어 때? 안되네요. 는 에게 다른 주제에 대해 물어봅니다 어떻게 되세요? 할아버지가 요즘 많이 힘들어 보여요. 는 가 할머니의 건강을 묻습니다 할머니가 잘 지내나요? 잘 지냅니다. 는 어떤 책을 읽었어요?, 어떤 책을았어요? 오늘은 공부 시간이 너무 길었어요. 그만큼 더 열심히 해볼게. 는 에게 목표를 세우도록 권장합니다 하지만 그럼 내일은 다시 또 다른 문제가 생길 거야. 는 가 자신의 의견을 전달합니다 그런데 그 문제들을 모두 해결하기 위해 노력해야 해. 는 의 말을 듣고"
4,"안녕하세요, 오랜만이야? 아, 나도 너무 오래! 이거, 지갑이 한 번 더 필요해? 네, 저는 빌레가 다 소진. 그럼 어떻게 하냐? 빌레를 잘 관리해야 해. 오늘은 내일부터 신고를 해야 하는데, 어떻게 할까? ? 비슷한 상황이라면 우리 함께 가서 신고하고, 다음에는 조금 더 조심하겠네. 맞아, 고마워. 그리고 내가 예산을 잘 관리하려면 매월 정기적으로 체크해 보는 것도 중요해. 맞아요, 그런 게 해. 지금까지 잘 살았으면 좋겠어. . 네, 정말로 잘 살았다고 생각해. 이제 우리 다시 만날 때는 더 많이 이야기해 볼게."
4,"오늘 하루도 잘 보내셨나요? 좋았어요. 이 는 너무 바쁘네요. 네? 어떤 일이 있었죠? 저녁에 가족과 만났습니다. 아내와 아이들이 함께 나서고 계시군요. 그럼, 어린 자녀들 어떻게 였어요? ? 아이들은 엄마와 아빠에게 항상 불안정한 행동을 보이지만요. ? 그럼 안 된다고 생각하시나요? . 할아버지께서 말씀하셨던 것처럼, 고마움으로 인사하고 싶었는데... 그런데 제가 한 걸음 더 가르치겠습니다. 그리고 오늘 회의에서 중요한 점을 다루면 되겠습니까? .? . 회의 시간에 꼭 참석하도록 하겠습니다."
4,"네, 이 사진이 나와 비슷한 얼굴을 가진 사람이라고 생각하셨어요? 맞아, 그 사람도 저는 그 때만큼 아름답다고 느꼈는데요? 그럼 우리 함께 가면 좋겠네요. 어릴 적부터 같은 얼굴이라니 신선하죠? ? 사실 그 사람과 결혼했잖아요? 그러니까 그 둘의 를 보게 되면 더 신경 쓰고 싶었던 것 같아요. 그리고 그 두 딸도 비승해서 엄마가 자주 불러서 놀았어요. 그 딸 ? 어떤 이름이지? 오, 안녕하세요! 이재영이라고 해요. 이재? 그도 비율이 너무 잘 들어요."
4,"미친년, 이 집에서 나서고 싶어? 왜? 네, 너무 무거워. 그럼 가면 어떻게 하? 어차피 집이 많아. 하지만 그곳에는 동생도 있고... 오, 그게 문제는 아니야. 그러니 가보겠네. 그만."
4,"친구, 이 집에서 는 없네? 그럼, 어떻게 지내? 돈이 없는 건 정말 나쁘다고 생각해. 왜 그렇게 말하니? 저도 생각했는데, 이게 제일 큰 문제가 아니겠지? 하지만 우리가 먹을 거리를 찾고 있으니... ? 그거랑 무슨 관련이 있을까? . 돈이 없으면 먹고 싶은 게 많아. 그러면 주변에 있는 사람들한테 물어볼 수도 있어. . 아, 그럴 때마다 기분이 안 좋아. 그래, 내일은 우리 함께 가서 사러 갈래? ? 네, 어때?"
4,"오늘도 한 번 더 이곳에서 시간을 보내고 계셨어요? 맞아요, 저는 집으로 돌아가는 길에 오래 걸렸네요. 이길이 정말 가파른 거예요? 네, 이쪽은 고속도로라서 빠르게 이동하면 좋겠죠? 요즘에는 도로 조건이 많이 개선되면서 다니는 데 시간이 줄어들었어요. 그럼에도 불구하고 이 곳은 여전히 조용한 장소로 느껴집니다. 요새는 요즘 주말마다 많은 사람들이 이곳을 찾으러 왔답니다. 그렇다면 이 지역은 역사적으로 어떤 의미가 있을까요? 조선 시대의 유명한 관광지를 포함하나요? 아, ! 이 자리는 조선 시대를 대표하는 곳이에요. 특히 조선 왕궁과 같은 전통 건축물들이 많아 많은 사람들에게 인기가 있죠. 그럼 이곳에서는 다양한 문화 체험 프로그램이나 관람이 가능해요? 맞아요. 이곳에는 여러 와 체험 공간이 있어 가족과 함께 즐길 수 있는 곳으로 추천합니다. 예를 들어, 조선 시기의 전통 연극이나 전통 무용 공연 등이 있습니다. , 그리고 이 지역에는 어떤 식당이나 음식점도 있나요? , 다양한 전통"
4,"오늘도 잘 지내셨어요? 네, 그럼요. 가방을 챙겼습니다만, 시간이 너무 빠르게 지나고 있네요? 맞아요. 어제는 저녁에 만날 때까지 오래 걸렸죠? 맞아. 할머니가 집에서 자리를 내주셔서 너무 고마워요. 할머니와 함께 다니면 더 좋겠어요. ? 그래서 할머니랑 같이 가게 되면 어떻게 하실 거예요? ? 할머니한테 말하면 너무 걱정되지만, 그저 한 번씩 나누면서 보겠습니다. 이게 안 될까 봐 정말 힘들었어요. 이해하겠습니다. 제가 도움이 필요하다면 언제든 말씀해주세요. 감사합니다. 항상 건강하시길 바랍니다. 감사해요."
